Is_Sale,Source,Reference,Town,PropertyType,Latitude,Longitude,TotalRooms,TotalBedrooms,TotalBathrooms,TotalSqm,TotalIntArea,TotalExtArea,Price,Province
False,Remax,240101002-11107,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1700,Central
False,Remax,240101320-630,Fort Cambridge,Apartment,35.90931,14.50988,5.0,2.0,2.0,0.0,0.0,0.0,2200,Central
False,Remax,240101002-22139,Naxxar,Maisonette,35.93002,14.42395,4.0,3.0,1.0,0.0,0.0,0.0,1800,Northern
False,Remax,240101002-22227,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,2.0,0.0,0.0,0.0,1200,Northern
False,Remax,240101002-22243,Naxxar,Penthouse,35.93002,14.42395,0.0,0.0,0.0,0.0,0.0,0.0,1200,Northern
False,Remax,240101002-22451,Naxxar,Apartment,35.93002,14.42395,0.0,0.0,0.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101323-646,Mgarr,Apartment,35.91883,14.34947,5.0,3.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-645,Mellieha,Maisonette,35.96342,14.33521,4.0,2.0,2.0,0.0,0.0,0.0,800,Northern
False,Remax,240101320-374,St Julian's,Apartment,35.91986,14.48087,7.0,2.0,4.0,0.0,0.0,0.0,3000,Central
False,Remax,240101002-10249,Qormi,Apartment,35.87667,14.45933,2.0,2.0,0.0,0.0,0.0,0.0,800,Southern
False,Remax,240101002-10247,Qrendi,Maisonette,35.83077,14.4414,6.0,2.0,2.0,0.0,0.0,0.0,700,Southern
False,Remax,240101002-23933,Swieqi,Maisonette,35.92315,14.46222,4.0,2.0,1.0,0.0,0.0,0.0,115,Northern
False,Remax,240101002-15965,San Gwann,Apartment,35.90863,14.47988,6.0,2.0,2.0,0.0,0.0,0.0,900,Central
False,Remax,240451015-116,Tigne Point,Apartment,35.91223,14.49997,9.0,3.0,3.0,0.0,0.0,0.0,5700,Central
False,Remax,240101002-13327,Lija,Maisonette,35.90114,14.43885,4.0,2.0,1.0,0.0,0.0,0.0,700,Central
False,Remax,240451015-12,Pender Place,Apartment,35.92248,14.48854,6.0,3.0,2.0,0.0,0.0,0.0,1850,Central
False,Remax,240101002-24046,Sliema,Apartment,35.91223,14.49969,9.0,3.0,3.0,0.0,0.0,0.0,154,Central
False,Remax,240101002-17580,Sliema,Townhouse,35.91223,14.49969,9.0,2.0,4.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-17133,Sliema,Townhouse,35.91223,14.49969,11.0,3.0,5.0,0.0,0.0,0.0,1300,Central
False,Remax,240391017-111,Mdina,Palazzo,35.88729,14.40189,10.0,5.0,5.0,0.0,0.0,0.0,3000,Northern
False,Remax,240361001-1844,Swatar,Apartment,35.8977,14.47191,6.0,3.0,2.0,0.0,0.0,0.0,950,Central
False,Remax,240101002-17120,Portomaso,Apartment Duplex,35.92136,14.49149,4.0,1.0,2.0,80.0,80.0,0.0,1400,Central
False,Remax,240101002-15948,Gzira,Apartment,35.90512,14.49346,4.0,1.0,2.0,0.0,0.0,0.0,700,Central
False,Remax,240101002-15955,Gzira,Apartment,35.90512,14.49346,7.0,2.0,4.0,0.0,0.0,0.0,855,Central
False,Remax,240101002-15962,Gzira,Apartment,35.90512,14.49346,8.0,3.0,4.0,0.0,0.0,0.0,855,Central
False,Remax,240101002-15954,Gzira,Apartment,35.90512,14.49346,7.0,2.0,4.0,0.0,0.0,0.0,910,Central
False,Remax,240101002-15959,Gzira,Apartment,35.90512,14.49346,8.0,3.0,4.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-15961,Gzira,Apartment,35.90512,14.49346,8.0,3.0,4.0,0.0,0.0,0.0,855,Central
False,Remax,240341001-466,Gozo - Fort Chambray,Maisonette,36.02124,14.29174,4.0,2.0,2.0,0.0,0.0,0.0,1500,Gozo
False,Remax,240451003-48,Naxxar,Maisonette,35.93002,14.42395,5.0,3.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240341001-733,Gozo - Xaghra,House of Character,36.05168,14.26752,8.0,4.0,3.0,0.0,0.0,0.0,1200,Gozo
False,Remax,240101002-22482,Qormi,Palazzo,35.87667,14.45933,0.0,0.0,0.0,0.0,0.0,0.0,12500,Southern
False,Remax,240361024-124,Swieqi,Maisonette,35.92315,14.46222,5.0,2.0,2.0,0.0,0.0,0.0,1000,Northern
False,Remax,240341001-602,Gozo - Ghajnsielem,House of Character,36.02502,14.28362,9.0,4.0,3.0,1.0,0.0,0.0,1200,Gozo
False,Remax,240101323-638,Mosta,Apartment,35.91184,14.41168,4.0,3.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240341001-998,Gozo - Ghasri,House of Character,36.0658,14.2157,10.0,4.0,4.0,0.0,0.0,0.0,1300,Gozo
False,Remax,240101002-24017,Salina,Apartment,35.94417,14.42201,4.0,3.0,1.0,0.0,0.0,0.0,950,Northern
False,Remax,240361009-243,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240451034-14,Sliema,Apartment,35.91223,14.49969,4.0,2.0,1.0,0.0,0.0,0.0,1200,Central
False,Remax,240101323-634,Qawra,Apartment,35.95441,14.41972,5.0,3.0,2.0,150.0,0.0,0.0,1000,Northern
False,Remax,240361010-930,Sliema,Apartment,35.91223,14.49969,10.0,3.0,3.0,0.0,0.0,0.0,2500,Central
False,Remax,240391016-128,Santa Venera,Apartment,35.88952,14.47322,4.0,2.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240451031-59,Sliema,Apartment,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240341001-713,Gozo - Gharb,House of Character,36.06713,14.19503,6.0,4.0,0.0,0.0,0.0,0.0,1200,Gozo
False,Remax,240361001-2424,Attard,Apartment,35.89158,14.4248,5.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-11415,Santa Venera,Penthouse,35.88952,14.47322,5.0,2.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240361001-1643,Gzira,Apartment,35.90512,14.49346,2.0,2.0,0.0,0.0,0.0,0.0,700,Central
False,Remax,240361007-1654,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-1648,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1700,Central
False,Remax,240361007-1653,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240361007-1650,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1450,Central
False,Remax,240361007-1655,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1050,Central
False,Remax,240361007-1649,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1150,Central
False,Remax,240361007-1651,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361007-1640,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,950,Central
False,Remax,240361007-1652,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1550,Central
False,Remax,240361007-1641,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1150,Central
False,Remax,240361007-1660,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-1659,Sliema,Penthouse,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1150,Central
False,Remax,240101002-17408,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-1657,Sliema,Maisonette,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240361007-1656,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-1661,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1350,Central
False,Remax,240361007-1658,Sliema,Apartment,35.91223,14.49969,1.0,0.0,0.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-1644,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1350,Central
False,Remax,240101323-632,Bugibba,Apartment,35.95205,14.40935,5.0,3.0,2.0,0.0,0.0,0.0,800,Northern
False,Remax,240101002-17191,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1350,Central
False,Remax,240101002-17141,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1350,Central
False,Remax,240101002-17289,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-17294,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-17093,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-17519,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-17637,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-17090,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101323-631,Qawra,Apartment,35.95441,14.41972,5.0,3.0,2.0,0.0,0.0,0.0,1300,Northern
False,Remax,240101002-17901,Sliema,Penthouse,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-17575,Sliema,Penthouse,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1550,Central
False,Remax,240101002-17735,Swatar,Apartment,35.8977,14.47191,5.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240361010-942,Marsaxlokk,Farmhouse,35.83352,14.54064,14.0,4.0,6.0,0.0,0.0,0.0,10000,South Eastern
False,Remax,240101002-9269,St Julian's,Apartment,35.91986,14.48087,6.0,2.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-17524,Swatar,Apartment,35.8977,14.47191,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-18004,Swatar,Apartment,35.8977,14.47191,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101323-630,St Paul's Bay,Maisonette,35.93579,14.38177,4.0,2.0,2.0,0.0,0.0,0.0,60,Northern
False,Remax,240361025-5,Swieqi,Apartment,35.92315,14.46222,4.0,1.0,2.0,45.0,0.0,0.0,750,Northern
False,Remax,240101002-14897,Marsascala,Apartment,35.85982,14.55497,6.0,2.0,2.0,0.0,0.0,0.0,1100,South Eastern
False,Remax,240101002-12516,Marsascala,Apartment,35.85982,14.55497,6.0,3.0,2.0,0.0,0.0,0.0,1000,South Eastern
False,Remax,240341001-835,Gozo - Victoria,Apartment,36.04335,14.23154,8.0,4.0,2.0,1.0,0.0,0.0,600,Gozo
False,Remax,240341001-922,Gozo - Xewkija,House of Character,36.032,14.24884,8.0,3.0,3.0,0.0,0.0,0.0,1000,Gozo
False,Remax,240101002-17823,St Julian's,Apartment,35.91986,14.48087,4.0,1.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240101002-17879,St Julian's,Apartment,35.91986,14.48087,4.0,1.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240101002-17729,St Julian's,Apartment,35.91986,14.48087,4.0,1.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-16921,St Julian's,Apartment,35.91986,14.48087,4.0,1.0,2.0,0.0,0.0,0.0,775,Central
False,Remax,240101002-17052,St Julian's,Penthouse,35.91986,14.48087,4.0,1.0,2.0,0.0,0.0,0.0,800,Central
False,Remax,240101323-628,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,0.0,0.0,0.0,950,Northern
False,Remax,240101323-626,Mellieha,Maisonette,35.96342,14.33521,4.0,2.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-627,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,0.0,0.0,0.0,850,Northern
False,Remax,240101323-629,Mellieha,Penthouse,35.96342,14.33521,4.0,2.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101037-9,Sliema,Apartment,35.91223,14.49969,4.0,2.0,2.0,0.0,0.0,0.0,70,Central
False,Remax,240101002-8809,Gzira,Terraced House,35.90512,14.49346,5.0,2.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361009-628,St Julian's,Apartment,35.91986,14.48087,4.0,2.0,1.0,90.0,0.0,0.0,750,Central
False,Remax,240361009-627,St Julian's,Apartment,35.91986,14.48087,4.0,2.0,1.0,0.0,0.0,0.0,1000,Central
False,Remax,240341001-717,Gozo - Sannat,Apartment,36.02088,14.2435,8.0,4.0,2.0,1.0,0.0,0.0,500,Gozo
False,Remax,240341001-693,Gozo - Xlendi,Apartment,36.03224,14.21726,7.0,3.0,2.0,1.0,0.0,0.0,450,Gozo
False,Remax,240361007-700,Valletta,Penthouse,35.89849,14.50879,7.0,2.0,2.0,170.0,0.0,0.0,6000,South Eastern
False,Remax,240101002-21107,Swatar,Apartment,35.8977,14.47191,6.0,3.0,2.0,0.0,0.0,0.0,850,Central
False,Remax,240381001-1034,Siggiewi,Apartment,35.84734,14.4136,3.0,2.0,0.0,0.0,0.0,0.0,800,Southern
False,Remax,240101323-623,St Paul's Bay,Farmhouse,35.93579,14.38177,5.0,3.0,2.0,0.0,0.0,0.0,4000,Northern
False,Remax,240101037-8,Sliema,Apartment,35.91223,14.49969,2.0,2.0,0.0,0.0,0.0,0.0,70,Central
False,Remax,240361001-498,Marsascala,Apartment,35.85982,14.55497,4.0,2.0,1.0,0.0,0.0,0.0,900,South Eastern
False,Remax,240361001-552,Paceville,Apartment,35.92188,14.48541,4.0,2.0,1.0,0.0,0.0,0.0,650,Central
False,Remax,240361001-523,Paceville,Apartment,35.92188,14.48541,4.0,2.0,1.0,0.0,0.0,0.0,650,Central
False,Remax,240361001-456,Paceville,Apartment,35.92188,14.48541,4.0,2.0,1.0,0.0,0.0,0.0,700,Central
False,Remax,240381001-533,Attard,Maisonette,35.89158,14.4248,7.0,4.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101323-622,San Pawl tat Targa,Penthouse,35.92031,14.43524,4.0,2.0,2.0,0.0,0.0,0.0,800,Northern
False,Remax,240451003-51,Sliema,Studio Flat,35.91223,14.49969,6.0,1.0,2.0,0.0,0.0,0.0,60,Central
False,Remax,240101320-1431,Sliema,Apartment,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,750,Central
False,Remax,240361001-1509,Sliema,Apartment,35.91223,14.49969,10.0,4.0,4.0,0.0,0.0,0.0,2700,Central
False,Remax,240341001-744,Gozo - Nadur,Apartment,36.04965,14.28253,7.0,3.0,3.0,1.0,0.0,0.0,900,Gozo
False,Remax,240341001-616,Gozo - Qala,Villa Detached,36.03831,14.30742,10.0,3.0,5.0,454.0,303.0,151.0,2600,Gozo
False,Remax,240101002-8685,Sliema,Palazzo,35.91223,14.49969,14.0,4.0,5.0,0.0,0.0,0.0,3500,Central
False,Remax,240451015-31,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,2900,Central
False,Remax,240361001-1600,Sliema,Penthouse,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,3400,Central
False,Remax,240101323-620,Bahar Ic-Caghaq,Apartment,35.9387,14.44646,5.0,3.0,2.0,100.0,0.0,0.0,1350,Northern
False,Remax,240101002-10704,Pender Place,Apartment,35.92248,14.48854,6.0,2.0,2.0,0.0,0.0,0.0,1900,Central
False,Remax,240361001-2214,Sliema,Apartment,35.91223,14.49969,6.0,3.0,2.0,0.0,0.0,0.0,2400,Central
False,Remax,240101002-9266,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-9705,Gzira,Penthouse,35.90512,14.49346,5.0,2.0,2.0,0.0,0.0,0.0,950,Central
False,Remax,240101037-6,Bugibba,Apartment,35.95205,14.40935,1.0,1.0,0.0,0.0,0.0,0.0,70,Northern
False,Remax,240101002-15119,Marsascala,Apartment,35.85982,14.55497,5.0,3.0,2.0,0.0,0.0,0.0,800,South Eastern
False,Remax,240451015-110,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-8349,Sliema,Penthouse,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,1000,Central
False,Remax,240451020-123,Ta' l-Ibragg,Apartment,35.92097,14.47138,6.0,3.0,2.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101002-8348,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-17009,Swieqi,Apartment,35.92315,14.46222,8.0,4.0,3.0,0.0,0.0,0.0,1500,Northern
False,Remax,240101002-17821,Swieqi,Penthouse,35.92315,14.46222,3.0,1.0,1.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101002-8526,Swieqi,Penthouse,35.92315,14.46222,3.0,1.0,1.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101002-10727,Ta' l-Ibragg,Apartment,35.92097,14.47138,7.0,3.0,2.0,0.0,0.0,0.0,1300,Northern
False,Remax,240101002-8527,Swieqi,Penthouse,35.92315,14.46222,3.0,1.0,1.0,0.0,0.0,0.0,975,Northern
False,Remax,240101002-10725,Ta' l-Ibragg,Apartment,35.92097,14.47138,8.0,4.0,2.0,0.0,0.0,0.0,1250,Northern
False,Remax,240101002-17521,Swieqi,Penthouse,35.92315,14.46222,3.0,1.0,1.0,0.0,0.0,0.0,1100,Northern
False,Remax,240361007-699,Portomaso,Apartment,35.92136,14.49149,7.0,3.0,3.0,0.0,0.0,0.0,200,Central
False,Remax,240101002-17923,Swieqi,Apartment,35.92315,14.46222,7.0,3.0,2.0,0.0,0.0,0.0,1300,Northern
False,Remax,240101002-24082,St Julian's,Apartment,35.91986,14.48087,8.0,4.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240101002-11984,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361007-698,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101037-1,St Julian's,Penthouse,35.91986,14.48087,4.0,2.0,2.0,0.0,0.0,0.0,85,Central
False,Remax,240101037-3,St Paul's Bay,Apartment,35.93579,14.38177,3.0,3.0,0.0,0.0,0.0,0.0,150,Northern
False,Remax,240101037-5,St Paul's Bay,Apartment,35.93579,14.38177,1.0,1.0,0.0,0.0,0.0,0.0,80,Northern
False,Remax,240101323-618,St Paul's Bay,Penthouse,35.93579,14.38177,2.0,1.0,1.0,0.0,80.0,0.0,800,Northern
False,Remax,240101002-11983,Sliema,Maisonette,35.91223,14.49969,2.0,2.0,0.0,0.0,0.0,0.0,1150,Central
False,Remax,240361001-1617,Sliema,Apartment,35.91223,14.49969,7.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101323-615,Bugibba,Apartment,35.95205,14.40935,3.0,2.0,1.0,95.0,0.0,0.0,700,Northern
False,Remax,240101002-8521,Zebbug,Penthouse,35.87328,14.4305,7.0,4.0,2.0,0.0,0.0,0.0,1100,Southern
False,Remax,240101002-15036,Birzebbuga,Penthouse,35.8238,14.50649,5.0,3.0,2.0,0.0,0.0,0.0,700,Southern
False,Remax,240101002-8517,Zebbug,Apartment,35.87328,14.4305,7.0,4.0,2.0,0.0,0.0,0.0,900,Southern
False,Remax,240101002-8518,Zebbug,Apartment,35.87328,14.4305,7.0,4.0,2.0,0.0,0.0,0.0,800,Southern
False,Remax,240101323-617,St Paul's Bay,Apartment,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,800,Northern
False,Remax,240361001-101,St Julian's,Penthouse,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361010-79,St Julian's,Penthouse,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-9702,Msida,Penthouse,35.89782,14.47937,7.0,3.0,2.0,0.0,0.0,0.0,2300,Central
False,Remax,240101002-9264,Sliema,Apartment,35.91223,14.49969,6.0,2.0,3.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-11083,Balzan,Terraced House,35.89738,14.44741,9.0,3.0,3.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-17671,Sliema,Apartment,35.91223,14.49969,8.0,3.0,3.0,0.0,0.0,0.0,2800,Central
False,Remax,240101002-6280,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-22302,Fort Cambridge,Apartment,35.90931,14.50988,3.0,1.0,1.0,0.0,0.0,0.0,1600,Central
False,Remax,240101002-22532,Fort Cambridge,Apartment,35.90931,14.50988,3.0,1.0,1.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-20265,Bahar Ic-Caghaq,Maisonette,35.9387,14.44646,9.0,5.0,2.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101320-499,San Pawl tat Targa,Bungalow Detached,35.92031,14.43524,6.0,3.0,3.0,0.0,0.0,0.0,3500,Northern
False,Remax,240101320-369,St Paul's Bay,Apartment,35.93579,14.38177,7.0,3.0,3.0,0.0,0.0,0.0,1600,Northern
False,Remax,240101320-885,Sliema,Apartment,35.91223,14.49969,4.0,2.0,1.0,0.0,0.0,0.0,1200,Central
False,Remax,240361007-682,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-695,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,950,Central
False,Remax,240361007-696,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,950,Central
False,Remax,240361007-694,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,950,Central
False,Remax,240361007-690,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240361007-684,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-686,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-689,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,1300,Central
False,Remax,240361007-697,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,950,Central
False,Remax,240361007-685,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240361007-688,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-683,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240361007-691,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240361007-692,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240361007-687,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,950,Central
False,Remax,240101002-24014,Sliema,Apartment,35.91223,14.49969,5.0,3.0,2.0,0.0,0.0,0.0,100,Central
False,Remax,240101002-22395,Sliema,Apartment,35.91223,14.49969,3.0,2.0,1.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-9262,Msida,Apartment,35.89782,14.47937,6.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-11073,St Julian's,Maisonette,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-11068,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-11069,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-11071,St Julian's,Penthouse,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-11072,St Julian's,Penthouse,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-11070,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-11066,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-11067,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240361007-680,Sliema,Apartment,35.91223,14.49969,6.0,2.0,2.0,0.0,0.0,0.0,1750,Central
False,Remax,240361007-681,Sliema,Apartment,35.91223,14.49969,7.0,2.0,2.0,0.0,0.0,0.0,1600,Central
False,Remax,240361007-679,Sliema,Apartment,35.91223,14.49969,6.0,2.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240361007-678,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-24098,Valletta,Apartment,35.89849,14.50879,4.0,2.0,2.0,0.0,0.0,0.0,105,South Eastern
False,Remax,240101320-960,Sliema,Apartment,35.91223,14.49969,6.0,3.0,2.0,0.0,0.0,0.0,2000,Central
False,Remax,240101320-298,Ta' Giorni,Penthouse,35.91387,14.48424,4.0,1.0,2.0,0.0,0.0,0.0,1150,Central
False,Remax,240451015-117,Tigne Point,Apartment,35.91223,14.49997,9.0,3.0,3.0,0.0,0.0,0.0,5300,Central
False,Remax,240101323-608,St Paul's Bay,Apartment,35.93579,14.38177,4.0,3.0,1.0,115.0,0.0,0.0,650,Northern
False,Remax,240101002-10206,Marsascala,Apartment,35.85982,14.55497,5.0,3.0,2.0,0.0,0.0,0.0,750,South Eastern
False,Remax,240341001-876,Gozo - Victoria,Apartment,36.04335,14.23154,5.0,3.0,1.0,1.0,0.0,0.0,500,Gozo
False,Remax,240101002-23931,Sliema,Apartment,35.91223,14.49969,4.0,2.0,2.0,0.0,0.0,0.0,81,Central
False,Remax,240101002-6370,Sliema,Apartment,35.91223,14.49969,4.0,2.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240361025-455,Pender Place,Apartment,35.92248,14.48854,6.0,3.0,2.0,200.0,140.0,60.0,2200,Central
False,Remax,240361007-670,Naxxar,Apartment,35.93002,14.42395,5.0,2.0,1.0,0.0,0.0,0.0,850,Northern
False,Remax,240361007-674,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,1.0,0.0,0.0,0.0,950,Northern
False,Remax,240361007-668,Naxxar,Apartment,35.93002,14.42395,5.0,2.0,1.0,0.0,0.0,0.0,850,Northern
False,Remax,240361007-672,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240361007-675,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,1.0,0.0,0.0,0.0,950,Northern
False,Remax,240361007-669,Naxxar,Apartment,35.93002,14.42395,5.0,2.0,1.0,0.0,0.0,0.0,850,Northern
False,Remax,240361007-671,Naxxar,Apartment,35.93002,14.42395,5.0,2.0,1.0,0.0,0.0,0.0,850,Northern
