Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Ben Estate,BSBGR122787,Sliema,Basement Garage,,,,,,280.00,,,257000
True,Ben Estate,BSSLG122785,Paola,Street Level Garage,,,,,,118.00,,,275000
True,Ben Estate,BSAPT122775,Marsaxlokk,Apartment,,,,2,2,90.00,,,225000
True,Ben Estate,BSAPT122773,Sliema,Apartment,,,,2,1,81.00,,,485000
True,Ben Estate,BSCPH122771,Gozo - Marsalforn,Corner Penthouse,,,,2,1,161.00,,,690000
True,Ben Estate,BSFLD122767,Gozo - Gharb,Field,,,,,,216.00,,,212000
True,Ben Estate,BSPTH122751,Msida,Penthouse,,,,1,2,85.00,,,255000
True,Ben Estate,BSAPT122722,Kirkop,Apartment,,,,3,2,163.00,,,370000
True,Ben Estate,BSAPT122718,Kirkop,Apartment,,,,3,2,163.00,,,350000
True,Ben Estate,BSAPT122716,Mosta,Apartment,,,,2,2,120.00,,,234000
True,Ben Estate,BSAPT122710,Mosta,Apartment,,,,2,2,120.00,,,239000
True,Ben Estate,BSAPT122708,Mosta,Apartment,,,,2,2,120.00,,,234000
True,Ben Estate,BSAPT122704,Mosta,Apartment,,,,2,2,120.00,,,229000
True,Ben Estate,BSSLG122700,Gudja,Street Level Garage,,,,1,,180.00,,,610000
True,Ben Estate,BSAPT122680,Fgura,Apartment,,,,3,2,126.00,,,240000
True,Ben Estate,BSAPT122676,Fgura,Apartment,,,,3,2,126.00,,,240000
True,Ben Estate,BSFFM122670,Attard,First Floor Maisonette,,,,3,10,145.00,,,425000
True,Ben Estate,BSAPT122668,Fgura,Apartment,,,,3,2,126.00,,,235000
True,Ben Estate,BSAPT122662,Fgura,Apartment,,,,3,2,126.00,,,235000
True,Ben Estate,BSAPT122652,Fgura,Apartment,,,,3,2,126.00,,,230000
True,Ben Estate,BSAPT122648,Kirkop,Apartment,,,,3,3,147.00,,,285000
True,Ben Estate,BSEFA122646,St. Julians,Elev. Ground Floor Apartment,,,,1,1,57.00,,,180000
True,Ben Estate,BSAPT122642,Kirkop,Apartment,,,,3,3,147.00,,,275000
True,Ben Estate,BSAPT122638,Kirkop,Apartment,,,,3,2,157.00,,,280000
True,Ben Estate,BSAPT122633,Sliema,Apartment,,,,3,2,146.00,,,650000
True,Ben Estate,BSAPT122629,Sliema,Apartment,,,,3,2,146.00,,,695000
True,Ben Estate,BSAPT122625,Sliema,Apartment,,,,3,2,146.00,,,675000
True,Ben Estate,BSPTH122579,Msida,Penthouse,,,,2,2,106.00,,,280000
True,Ben Estate,BSPTH122577,Msida,Penthouse,,,,1,2,85.00,,,255000
True,Ben Estate,BSPTH122567,Msida,Penthouse,,,,1,2,85.00,,,280000
True,Ben Estate,BSMSN122565,Ghaxaq,Maisonette,,,,3,2,191.00,,,297000
True,Ben Estate,BSAPT122561,Msida,Apartment,,,,2,2,102.00,,,230000
True,Ben Estate,BSGFM122545,Marsa,Ground Floor Maisonette,,,,3,1,250.00,,,335000
True,Ben Estate,BSMSN122539,Msida,Maisonette,,,,2,2,96.00,,,210000
True,Ben Estate,BSSBG122533,Sliema,Semi Basement Garage,,,,,,198.00,,,229000
True,Ben Estate,BSAPT122527,San Gwann,Apartment,,,,3,2,125.04,,,239000
True,Ben Estate,BSAPT122525,San Gwann,Apartment,,,,3,2,115.00,,,228500
True,Ben Estate,BSAPT122523,San Gwann,Apartment,,,,3,2,116.76,,,228500
True,Ben Estate,BSAPT122517,Msida,Apartment,,,,2,2,113.71,,,245000
True,Ben Estate,BSPLT122515,Sliema,Site,,,,15,10,200.00,,,7400000
True,Ben Estate,BSUTW122509,Senglea,Unconverted Town House,,,,3,3,155.00,,,265000
True,Ben Estate,BSAPT122507,Ibragg,Apartment,,,,3,2,175.00,,,340000
True,Ben Estate,BSBGR122505,Pieta,Basement Garage,,,,,,36.00,,,40000
True,Ben Estate,BSCOMM122503,St. Pauls Bay,Commercial,,,,2,2,55.79,,,225000
True,Ben Estate,BSAPT122486,Pieta,Apartment,,,,1,2,64.00,,,155000
True,Ben Estate,BSAPT122482,Pieta,Apartment,,,,1,2,64.00,,,170000
True,Ben Estate,BSCFH122472,Xghajra,Farmhouse,,,,3,3,1230.00,,,710000
True,Ben Estate,BSTEH122468,Msida,Terraced House,,,,3,2,167.00,,,550000
True,Ben Estate,BSMSN122466,Luqa,Maisonette,,,,2,2,100.00,,,260000
True,Ben Estate,BSSDV122462,Msida,Semi Detached Villa,,,,3,4,359.00,,,1150000
True,Ben Estate,BSAPT122434,St. Pauls Bay,Apartment,,,,1,1,42.54,,,148000
True,Ben Estate,BSC4C122424,Fgura,Commercial Class 4,,,,,,82.00,,,320000
True,Ben Estate,BSSDB122396,Marsascala,Semi Detached Bungalow,,,,3,2,709.00,,,2120000
True,Ben Estate,BSFDV122390,Madliena,Fully Detached Villa,,,,5,5,2344.00,,,5500000
True,Ben Estate,BSBGR122378,Zebbiegh,Basement Garage,,,,,,12.00,,,32000
True,Ben Estate,BSPTH122348,Ibragg,Penthouse,,,,3,2,218.00,,,795000
True,Ben Estate,BSAPT122340,Fgura,Apartment,,,,3,2,118.00,,,238000
True,Ben Estate,BSMSN122328,Kappara,Maisonette,,,,3,2,154.90,,,365000
True,Ben Estate,BSPTH122324,Kappara,Penthouse,,,,3,4,200.60,,,425000
True,Ben Estate,BSBGR122318,Kappara,Basement Garage,,,,,,,,,35000
True,Ben Estate,BSAPT122316,Kappara,Apartment,,,,1,1,57.10,,,175000
True,Ben Estate,BSAPT122314,Kappara,Apartment,,,,3,2,216.80,,,375000
True,Ben Estate,BSAPT122312,Kappara,Apartment,,,,3,2,159.60,,,325000
True,Ben Estate,BSAPT122308,Kappara,Apartment,,,,3,2,216.80,,,385000
True,Ben Estate,BSAPT122306,Kappara,Apartment,,,,3,2,159.60,,,330000
True,Ben Estate,BSAPT122304,Kappara,Apartment,,,,1,1,57.10,,,170000
True,Ben Estate,BSAPT122302,Kappara,Apartment,,,,3,2,216.80,,,365000
True,Ben Estate,BSSBG122286,Birkirkara,Semi Basement Garage,,,,,,1.00,,,30000
True,Ben Estate,BSAPT122249,St. Pauls Bay,Apartment,,,,3,2,145.50,,,250000
True,Ben Estate,BSAPT122247,St. Pauls Bay,Apartment,,,,3,2,145.50,,,240000
True,Ben Estate,BSAPT122243,St. Pauls Bay,Apartment,,,,3,2,145.50,,,250000
True,Ben Estate,BSAPT122241,St. Pauls Bay,Apartment,,,,3,2,145.50,,,240000
True,Ben Estate,BSTEH122219,Ibragg,Terraced House,,,,3,2,178.64,,,895000
True,Ben Estate,BSAPTA122213,Qormi,Apartment with airspace,,,,4,2,150.00,,,297000
True,Ben Estate,BSAPT122211,Gzira,Apartment,,,,2,2,97.00,,,202000
True,Ben Estate,BSEGFM122195,Gharghur,Elevated Ground Floor Maisonette,,,,2,2,105.00,,,320000
True,Ben Estate,BSAPT122183,Marsaxlokk,Apartment,,,,3,2,136.00,,,213000
True,Ben Estate,BSAPT122181,Marsaxlokk,Apartment,,,,2,2,97.00,,,170000
True,Ben Estate,BSAPT122179,Marsaxlokk,Apartment,,,,3,2,141.00,,,213000
True,Ben Estate,BSAPT122177,Marsaxlokk,Apartment,,,,3,2,121.00,,,213000
True,Ben Estate,BSAPT122175,Marsaxlokk,Apartment,,,,2,2,91.00,,,176000
True,Ben Estate,BSAPT122173,Marsaxlokk,Apartment,,,,1,1,73.00,,,176000
True,Ben Estate,BSAPT122171,Marsaxlokk,Apartment,,,,2,2,96.00,,,171000
True,Ben Estate,BSAPT122169,Marsaxlokk,Apartment,,,,3,2,151.00,,,213000
True,Ben Estate,BSAPT122163,Marsaxlokk,Apartment,,,,3,2,122.00,,,213000
True,Ben Estate,BSAPT122161,Marsaxlokk,Apartment,,,,3,2,136.00,,,213000
True,Ben Estate,BSAPT122159,Marsaxlokk,Apartment,,,,2,2,97.00,,,171000
True,Ben Estate,BSAPT122157,Marsaxlokk,Apartment,,,,3,2,141.00,,,213000
True,Ben Estate,BSAPT122155,Marsaxlokk,Apartment,,,,2,2,91.00,,,176000
True,Ben Estate,BSAPT122153,Marsaxlokk,Apartment,,,,1,1,81.00,,,171000
True,Ben Estate,BSAPT122151,Marsaxlokk,Apartment,,,,2,2,96.00,,,171000
True,Ben Estate,BSAPT122149,Marsaxlokk,Apartment,,,,3,2,141.00,,,219000
True,Ben Estate,BSAPT122147,Marsaxlokk,Apartment,,,,3,2,136.00,,,213000
True,Ben Estate,BSAPT122145,Marsaxlokk,Apartment,,,,2,2,97.00,,,171000
True,Ben Estate,BSAPT122143,Marsaxlokk,Apartment,,,,3,2,141.00,,,213000
True,Ben Estate,BSAPT122141,Marsaxlokk,Apartment,,,,3,2,122.00,,,213000
True,Ben Estate,BSAPT122139,Marsaxlokk,Apartment,,,,2,2,91.00,,,176000
True,Ben Estate,BSAPT122137,Marsaxlokk,Apartment,,,,1,1,73.00,,,171000
True,Ben Estate,BSAPT122135,Marsaxlokk,Apartment,,,,2,2,96.00,,,171000
True,Ben Estate,BSAPT122133,Marsaxlokk,Apartment,,,,3,2,151.00,,,219000
True,Ben Estate,BSGFA122115,Marsaxlokk,Ground Floor Apartment,,,,3,2,122.00,,,213000
True,Ben Estate,BSGFA122111,Marsaxlokk,Ground Floor Apartment,,,,2,2,91.00,,,171000
True,Ben Estate,BSGFA122109,Marsaxlokk,Ground Floor Apartment,,,,3,2,158.00,,,213000
True,Ben Estate,BSTWC122107,Cospicua,Town House,,,,6,3,362.50,,,424000
True,Ben Estate,BSEGFM122103,Marsaxlokk,Elevated Ground Floor Maisonette,,,,2,2,109.00,,,171000
True,Ben Estate,BSEGFM122101,Marsaxlokk,Elevated Ground Floor Maisonette,,,,1,1,68.00,,,160000
True,Ben Estate,BSEGFM122099,Marsaxlokk,Elevated Ground Floor Maisonette,,,,1,1,60.00,,,154000
True,Ben Estate,BSAPT122097,Gharghur,Apartment,,,,3,2,164.00,,,345000
True,Ben Estate,BSAPT122071,Birzebbuga,Apartment,,,,2,1,90.00,,,P.O.R.
True,Ben Estate,BSAPT122067,Birzebbuga,Apartment,,,,2,2,96.00,,,P.O.R.
True,Ben Estate,BSAPT122063,Birzebbuga,Apartment,,,,2,2,90.00,,,P.O.R.
True,Ben Estate,BSAPT122023,Bugibba,Apartment,,,,3,2,110.00,,,185000
True,Ben Estate,BSAPT122021,Bugibba,Apartment,,,,2,2,110.00,,,190000
True,Ben Estate,BSAPT122019,Bugibba,Apartment,,,,2,2,110.00,,,195000
True,Ben Estate,BSAPT122017,Bugibba,Apartment,,,,2,2,99.00,,,195000
True,Ben Estate,BSAPT122015,Bugibba,Apartment,,,,2,2,99.00,,,180000
True,Ben Estate,BSAPT122013,Bugibba,Apartment,,,,2,2,99.00,,,190000
True,Ben Estate,BSAPT122011,Bugibba,Apartment,,,,2,2,99.00,,,195000
True,Ben Estate,BSAPT122009,Bugibba,Apartment,,,,2,2,99.00,,,195000
True,Ben Estate,BSAPT121991,Bugibba,Apartment,,,,2,1,90.00,,,200000
True,Ben Estate,BSAPT121989,Bugibba,Apartment,,,,3,1,115.00,,,245000
True,Ben Estate,BSPTH121951,Zebbug,Penthouse,,,,2,2,160.00,,,348000
True,Ben Estate,BSSBG121943,Gozo - Sannat,Semi Basement Garage,,,,,,17.00,,,18000
True,Ben Estate,BSSLG121941,Gozo - Sannat,Street Level Garage,,,,,,100.00,,,120000
True,Ben Estate,BSSLG121939,Gozo - Sannat,Street Level Garage,,,,,,45.00,,,50000
True,Ben Estate,BSAPT121935,Gozo - Sannat,Apartment,,,,2,2,92.00,,,125000
True,Ben Estate,BSAPT121877,Gozo - Sannat,Apartment,,,,3,2,115.00,,,130000
True,Ben Estate,BSGFM121859,Paola,Ground Floor Maisonette,,,,1,1,72.00,,,149000
True,Ben Estate,BSBGR121847,Qawra,Basement Garage,,,,,,45.00,,,42500
True,Ben Estate,BSSLG121820,Gozo - Xaghra,Street Level Garage,,,,,,20.00,,,30000
True,Ben Estate,BSPTH121818,Gozo - Xaghra,Penthouse,,,,2,2,250.00,,,400000
True,Ben Estate,BSAPT121816,Gozo - Xaghra,Apartment,,,,2,2,125.00,,,220000
True,Ben Estate,BSAPT121814,Pieta,Apartment,,,,2,1,58.00,,,180000
True,Ben Estate,BSAPT121812,Gozo - Xaghra,Apartment,,,,3,2,125.00,,,220000
True,Ben Estate,BSAPT121810,Gozo - Xaghra,Apartment,,,,2,2,125.00,,,195000
True,Ben Estate,BSAPT121792,Gozo - Marsalforn,Apartment,,,,1,1,65.00,,,85000
True,Ben Estate,BSAPT121790,Gozo - Marsalforn,Apartment,,,,1,1,65.00,,,85000
True,Ben Estate,BSAPT121786,Gozo - Marsalforn,Apartment,,,,1,1,65.00,,,85000
True,Ben Estate,BSAPT121784,Gozo - Marsalforn,Apartment,,,,1,1,65.00,,,85000
True,Ben Estate,BSAPT121782,Santa Venera,Apartment,,,,3,2,172.00,,,265000
True,Ben Estate,BSAPT121766,Swieqi,Apartment,,,,3,2,223.00,,,625000
True,Ben Estate,BSAPT121762,St. Julians,Apartment,,,,4,2,325.00,,,2400000
True,Ben Estate,BSAPT121756,Ghaxaq,Apartment,,,,3,2,137.00,,,255000
True,Ben Estate,BSAPT121754,St. Julians,Apartment,,,,1,2,96.00,,,575000
True,Ben Estate,BSPTH121750,Hamrun,Penthouse,,,,1,1,80.78,,,170000
True,Ben Estate,BSTEH121746,Gozo - Rabat,Terraced House,,,,3,2,210.00,,,425000
True,Ben Estate,BSGFM121712,Zabbar,Ground Floor Maisonette,,,,2,2,157.00,,,318000
True,Ben Estate,BSAPT121694,Ghaxaq,Apartment,,,,3,2,155.00,,,250000
True,Ben Estate,BSAPT121692,Ghaxaq,Apartment,,,,4,2,183.00,,,270000
True,Ben Estate,BSAPT121690,Ghaxaq,Apartment,,,,4,2,188.00,,,270000
True,Ben Estate,BSBGR121688,Zurrieq,Basement Garage,,,,,,,,,50000
True,Ben Estate,BSAPT121682,St. Julians,Apartment,,,,1,1,55.00,,,240000
True,Ben Estate,BSAPT121680,St. Julians,Apartment,,,,1,1,55.00,,,230000
True,Ben Estate,BSFLD121678,Gozo - Ghasri,Field,,,,,,937.00,,,26500
True,Ben Estate,BSAPT121676,St. Julians,Apartment,,,,1,1,55.00,,,220000
True,Ben Estate,BSLND121674,Mtarfa,Land,,,,1,,6620.00,,,445000
True,Ben Estate,BSPTH121672,Ghaxaq,Penthouse,,,,2,2,132.00,,,300000
True,Ben Estate,BSPTH121670,Ghaxaq,Penthouse,,,,2,2,133.00,,,300000
True,Ben Estate,BSPTH121668,Ghaxaq,Penthouse,,,,2,2,114.00,,,290000
True,Ben Estate,BSPTH121666,Ghaxaq,Penthouse,,,,2,2,105.00,,,290000
True,Ben Estate,BSPTH121664,Ghaxaq,Penthouse,,,,2,2,140.00,,,290000
True,Ben Estate,BSAPT121624,Pieta,Apartment,,,,3,3,128.45,,,255000
True,Ben Estate,BSAPT121620,Marsascala,Apartment,,,,2,1,90.00,,,180000
True,Ben Estate,BSPTH121592,Sliema,Penthouse,,,,3,4,242.00,,,1100000
True,Ben Estate,BSAPT121588,Sliema,Apartment,,,,3,4,122.00,,,495000
True,Ben Estate,BSAPT121586,Sliema,Apartment,,,,3,4,132.00,,,485000
True,Ben Estate,BSAPT121584,Sliema,Apartment,,,,3,3,122.00,,,475000
True,Ben Estate,BSAPT121582,Sliema,Apartment,,,,3,4,130.00,,,475000
True,Ben Estate,BSAPT121580,Sliema,Apartment,,,,2,3,99.00,,,375000
True,Ben Estate,BSAPT121578,Sliema,Apartment,,,,1,1,55.00,,,275000
True,Ben Estate,BSAPT121576,Sliema,Apartment,,,,2,2,96.00,,,370000
True,Ben Estate,BSAPT121574,Sliema,Apartment,,,,3,2,122.00,,,475000
True,Ben Estate,BSAPT121572,Sliema,Apartment,,,,3,4,130.00,,,475000
True,Ben Estate,BSAPT121570,Sliema,Apartment,,,,3,2,113.00,,,425000
True,Ben Estate,BSAPT121568,Sliema,Apartment,,,,3,4,127.00,,,450000
True,Ben Estate,BSAPT121566,Sliema,Apartment,,,,2,3,99.00,,,365000
True,Ben Estate,BSAPT121564,Sliema,Apartment,,,,2,2,81.00,,,350000
True,Ben Estate,BSAPT121562,Sliema,Apartment,,,,1,2,69.00,,,280000
True,Ben Estate,BSOFF121560,Sliema,Offices,,,,1,,41.00,,,225000
True,Ben Estate,BSMSN121556,Sliema,Maisonette,,,,1,2,72.00,,,295000
True,Ben Estate,BSPTH121554,Gozo - Qala,Penthouse,,,,2,2,138.00,,,318000
True,Ben Estate,BSC4C121540,Senglea,Commercial Class 4,,,,1,,35.00,,,138000
True,Ben Estate,BSAPT121536,Msida,Apartment,,,,2,1,59.35,,,175000
True,Ben Estate,BSPTH121532,Msida,Penthouse,,,,1,1,71.43,,,195000
True,Ben Estate,BSAPT121530,Mellieha,Apartment,,,,3,3,225.00,,,285000
True,Ben Estate,BSAPT121520,St. Julians,Apartment,,,,3,2,110.00,,,250000
True,Ben Estate,BSTWC121518,Marsa,Town House,,,,3,2,305.00,,,318000
True,Ben Estate,BSAPT121506,Birzebbuga,Apartment,,,,2,1,107.00,,,P.O.R.
True,Ben Estate,BSAPT121470,Pieta,Apartment,,,,2,2,105.00,,,395000
True,Ben Estate,BSEGFM121464,Marsaxlokk,Elevated Ground Floor Maisonette,,,,3,2,153.00,,,213000
True,Ben Estate,BSPTH121448,Marsascala,Penthouse,,,,2,2,194.00,,,293000
True,Ben Estate,BSPTH121446,Marsascala,Penthouse,,,,2,2,160.00,,,309000
True,Ben Estate,BSAPT121434,Swatar,Apartment,,,,3,2,130.00,,,297000
True,Ben Estate,BSAPT121418,Gozo - Xaghra,Apartment,,,,3,2,125.00,,,210000
True,Ben Estate,BSAPT121412,Pieta,Apartment,,,,3,2,142.00,,,265000
True,Ben Estate,BSAPT121376,Mosta,Apartment,,,,3,2,150.00,,,307000
True,Ben Estate,BSMSN121368,Marsa,Maisonette,,,,1,1,53.00,,,122000
True,Ben Estate,BSAPT121366,Luqa,Apartment,,,,3,2,185.00,,,313000
True,Ben Estate,BSPTH121350,Zabbar,Penthouse,,,,3,2,240.00,,,385000
True,Ben Estate,BSC5C121348,Birkirkara,Commercial Class 5,,,,4,4,175.00,,,280000
True,Ben Estate,BSAPT121346,Zabbar,Apartment,,,,3,2,125.00,,,235000
True,Ben Estate,BSAPT121344,Zabbar,Apartment,,,,3,2,142.00,,,235000
True,Ben Estate,BSAPT121342,Zabbar,Apartment,,,,3,2,134.00,,,235000
True,Ben Estate,BSGFA121338,Sliema,Ground Floor Apartment,,,,3,2,177.00,,,415000
True,Ben Estate,BSBGR121326,Gozo - Nadur,Basement Garage,,,,,,29.00,,,97000
True,Ben Estate,BSAPT121318,Gozo - Nadur,Apartment,,,,2,2,98.00,,,140500
True,Ben Estate,BSAPT121308,Gozo - Nadur,Apartment,,,,3,2,181.70,,,315500
True,Ben Estate,BSGAR121302,St. Julians,Garage Space,,,,,,92.10,,,120000
True,Ben Estate,BSAPT121300,St. Julians,Apartment,,,,3,3,264.00,,,2100000
True,Ben Estate,BSPTH121298,Gozo - Xewkija,Penthouse,,,,2,2,176.00,,,328000
True,Ben Estate,BSPTH121296,St. Julians,Penthouse,,,,1,1,76.90,,,265000
True,Ben Estate,BSPTH121292,Sliema,Penthouse,,,,3,3,100.00,,,1400000
True,Ben Estate,BSAPT121290,St. Julians,Apartment,,,,2,1,81.60,,,215000
True,Ben Estate,BSAPT121286,St. Julians,Apartment,,,,2,1,81.60,,,205000
True,Ben Estate,BSPLI121284,Gozo - Zebbug,Plot Within Building Scheme,,,,,,312.00,,,640000
True,Ben Estate,BSPTH121276,St. Julians,Penthouse,,,,2,3,209.20,,,2500000
True,Ben Estate,BSAPT121272,Qawra,Apartment,,,,1,1,45.00,,,118000
True,Ben Estate,BSCOMM121270,Luqa,Commercial,,,,1,,35.00,,,100000
True,Ben Estate,BSAPT121268,Kalkara,Apartment,,,,2,2,90.00,,,229000
True,Ben Estate,BSAPT121266,Kalkara,Apartment,,,,2,2,90.00,,,202000
True,Ben Estate,BSAPT121260,Kalkara,Apartment,,,,,,90.00,,,196000
True,Ben Estate,BSCHC121256,Siggiewi,House of Character,,,,4,2,265.00,,,742000
True,Ben Estate,BSPTH121254,St. Julians,Penthouse,,,,3,2,102.00,,,285000
True,Ben Estate,BSPTH121252,St. Julians,Penthouse,,,,3,2,102.00,,,335000
True,Ben Estate,BSASP121248,San Gwann,Airspace,,,,,,300.00,,,750000
True,Ben Estate,BSPLI121242,Qormi,Plot Within Building Scheme,,,,,,343.00,,,900000
True,Ben Estate,BSMSN121240,Ta' Xbiex,Maisonette,,,,3,2,104.00,,,210000
True,Ben Estate,BSAPT121230,Gzira,Apartment,,,,4,2,150.00,,,335000
True,Ben Estate,BSUFH121225,Mtarfa,Unconverted Farmhouse,,,,3,,302.00,,,1800000
True,Ben Estate,BSCHC121223,Paola,House of Character,,,,5,3,300.00,,,529500
True,Ben Estate,BSUFH121221,Mtarfa,Unconverted Farmhouse,,,,,,3000.00,,,1500000
True,Ben Estate,BSBOA121217,Hamrun,Block of Apartments,,,,9,10,590.00,,,960000
True,Ben Estate,BSSTR121213,Marsa,Warehouse,,,,1,1,204.00,,,1595000
True,Ben Estate,BSSTR121211,Marsa,Warehouse,,,,1,1,204.00,,,1595000
True,Ben Estate,BSCHC121209,Vittoriosa,House of Character,,,,3,2,146.00,,,370000
True,Ben Estate,BSSTR121207,Marsa,Warehouse,,,,1,1,204.00,,,1595000
True,Ben Estate,BSPLT121195,Birkirkara,Site,,,,,,180.00,,,500000
True,Ben Estate,BSAPT120182,Balzan,Apartment,,,,3,2,114.96,,,270000
True,Ben Estate,BSAPT120180,Balzan,Apartment,,,,3,2,111.15,,,265000
True,Ben Estate,BSC4C120134,Msida,Commercial Class 4,,,,,,350.00,,,375000
True,Ben Estate,BSAPT120104,Gozo - Rabat,Apartment,,,,3,2,120.00,,,265000
True,Ben Estate,BSAPT120070,Hamrun,Apartment,,,,3,2,108.00,,,228480
True,Ben Estate,BSDPP120066,Gozo - Sannat,Duplex Penthouse,,,,,,400.00,,,375000
True,Ben Estate,BSFDV120062,Gozo - Gharb,Fully Detached Villa,,,,6,7,700.00,,,1100000
True,Ben Estate,BSDPM120002,Rabat,Duplex Maisonette,,,,2,2,77.00,,,330000
True,Ben Estate,BSUTW119996,Zebbug,Unconverted Town House,,,,,,1100.00,,,980000
True,Ben Estate,BSFLD119988,Zejtun,Field,,,,,,9950.00,,,680000
True,Ben Estate,BSCPL119986,Valletta,Palazzo,,,,6,6,380.00,,,4300000
True,Ben Estate,BSAPT119984,Marsaxlokk,Apartment,,,,2,2,170.00,,,235000
True,Ben Estate,BSAPT119978,Marsaxlokk,Apartment,,,,2,2,100.00,,,230000
True,Ben Estate,BSAPT119974,Marsaxlokk,Apartment,,,,2,2,116.00,,,270000
True,Ben Estate,BSPTH119970,Marsaxlokk,Penthouse,,,,1,1,95.00,,,290000
True,Ben Estate,BSDPM119968,Valletta,Duplex Maisonette,,,,1,1,69.00,,,330000
True,Ben Estate,BSAPT119964,Marsaxlokk,Apartment,,,,2,2,107.00,,,250000
True,Ben Estate,BSPLT119942,Attard,Site,,,,,,144.00,,,524000
True,Ben Estate,BSAPT119940,Msida,Apartment,,,,2,1,97.30,,,180000
True,Ben Estate,BSAPT119932,Msida,Apartment,,,,1,1,97.30,,,165000
True,Ben Estate,BSAPT119930,Msida,Apartment,,,,1,1,97.30,,,165000
True,Ben Estate,BSPTH119928,Msida,Penthouse,,,,3,2,158.00,,,240000
True,Ben Estate,BSPTH119885,Zabbar,Penthouse,,,,3,2,167.00,,,403000
True,Ben Estate,BSFDB119863,Bahar Ic-Caghaq,Fully Detached Bungalow,,,,3,4,1500.00,,,3000000
True,Ben Estate,BSAPT119847,Gozo - Sannat,Apartment,,,,3,3,143.00,,,170000
True,Ben Estate,BSPTH119841,Gozo - Sannat,Penthouse,,,,2,2,134.50,,,270000
True,Ben Estate,BSPTH119835,Gozo - Sannat,Penthouse,,,,2,1,116.00,,,244000
True,Ben Estate,BSPTH119829,Gozo - Sannat,Penthouse,,,,2,1,140.00,,,285000
True,Ben Estate,BSSPT119817,Mellieha,Semi Detached Penthouse,,,,2,2,164.00,,,482000
True,Ben Estate,BSBGR119791,Madliena,Basement Garage,,,,,,156.00,,,74500
True,Ben Estate,BSPTH119783,Marsaxlokk,Penthouse,,,,3,2,195000.00,,,520000
True,Ben Estate,BSAPT119779,Siggiewi,Apartment,,,,3,2,152.00,,,275000
True,Ben Estate,BSAPT119769,Marsaxlokk,Apartment,,,,2,2,100.00,,,220000
True,Ben Estate,BSCPH119767,Pieta,Corner Penthouse,,,,1,1,68.30,,,450000
True,Ben Estate,BSAPT119765,Marsaxlokk,Apartment,,,,2,2,105.00,,,240000
True,Ben Estate,BSAPT119759,Hamrun,Apartment,,,,,,56.00,,,P.O.R.
True,Ben Estate,BSAPT119755,Hamrun,Apartment,,,,,,56.00,,,138000
True,Ben Estate,BSGFM119751,Marsaxlokk,Ground Floor Maisonette,,,,3,2,136.00,,,245000
True,Ben Estate,BSSLG119749,Bahar Ic-Caghaq,Street Level Garage,,,,,,22.00,,,63000
True,Ben Estate,BSSLG119747,Bahar Ic-Caghaq,Street Level Garage,,,,,,22.00,,,63500
True,Ben Estate,BSGAR119745,Bahar Ic-Caghaq,Garage Space,,,,,,,,,28500
True,Ben Estate,BSGAR119743,Bahar Ic-Caghaq,Garage Space,,,,,,,,,28500
True,Ben Estate,BSGAR119741,Bahar Ic-Caghaq,Garage Space,,,,,,,,,28000
True,Ben Estate,BSAPT119735,Valletta,Apartment,,,,3,3,125.00,,,700000
True,Ben Estate,BSPTH119729,Qawra,Penthouse,,,,2,2,106.14,,,250000
True,Ben Estate,BSPTH119727,Qawra,Penthouse,,,,2,2,149.25,,,255000
True,Ben Estate,BSPTH119723,Qawra,Penthouse,,,,2,2,141.33,,,255000
True,Ben Estate,BSEGFM119721,Qawra,Elevated Ground Floor Maisonette,,,,3,2,141.00,,,225000
True,Ben Estate,BSAPT119693,Marsaxlokk,Apartment,,,,3,2,130.00,,,233000
True,Ben Estate,BSSBG119645,Mosta,Semi Basement Garage,,,,,,,,,62000
True,Ben Estate,BSDPA119643,Mellieha,Duplex Apartment,,,,2,1,80.00,,,635000
True,Ben Estate,BSAPT119633,Attard,Apartment,,,,3,4,260.00,,,510000
True,Ben Estate,BSPAL119607,Zejtun,Palazzino,,,,3,1,175.00,,,630000
True,Ben Estate,BSSDV119599,Victoria Gardens,Semi Detached Villa,,,,5,5,1200.00,,,3100000
True,Ben Estate,BSAPT119576,Mellieha,Apartment,,,,3,2,278.00,,,320000
True,Ben Estate,BSAPT119572,Mellieha,Apartment,,,,3,2,297.00,,,310000
True,Ben Estate,BSAPT119570,Mellieha,Apartment,,,,3,2,297.00,,,276000
True,Ben Estate,BSAPT119566,Attard,Apartment,,,,2,2,85.00,,,243000
True,Ben Estate,BSPTH119564,Attard,Penthouse,,,,2,2,91.00,,,245000
True,Ben Estate,BSAPT119562,Attard,Apartment,,,,2,2,91.00,,,235000
True,Ben Estate,BSAPT119554,Attard,Apartment,,,,2,2,85.00,,,249000
True,Ben Estate,BSAPT119552,Attard,Apartment,,,,2,2,85.00,,,235000
True,Ben Estate,BSAPT119544,Gzira,Apartment,,,,1,1,73.00,,,196000
True,Ben Estate,BSAPT119542,Gzira,Apartment,,,,2,2,103.00,,,261000
True,Ben Estate,BSAPT119540,Gzira,Apartment,,,,1,1,71.00,,,186000
True,Ben Estate,BSAPT119538,Gzira,Apartment,,,,2,2,100.00,,,256000
