Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
TRUE,Belair,505269,Gudja,Apartment,,,1,1,104,,,235000
TRUE,Belair,505264,Gudja,Elevated Ground Floor Maisonette,,,2,1,126,,,235000
TRUE,Belair,505223,Gzira,Apartment,,,2,2,96,,,239000
TRUE,Belair,137768,Mellieha,Apartment,,,2,1,108,,,239000
TRUE,Belair,505210,Gzira,Apartment,,,2,2,95,,,239000
TRUE,Belair,505211,Gzira,Apartment,,,2,2,90,,,239000
TRUE,Belair,505263,Gudja,Apartment,,,2,2,126,,,239500
TRUE,Belair,505228,Mosta,Apartment,,,2,2,91,,,240000
TRUE,Belair,307900,St Pauls Bay,Apartment,,,2,1,64,,,240000
TRUE,Belair,505423,Birkirkara,Ground Floor Maisonette,,,2,2,97,,,240000
TRUE,Belair,505436,Zejtun,Apartment,,,3,3,136,,,240000
TRUE,Belair,505191,Gwardamangia,Apartment,,,2,3,98,,,242000
TRUE,Belair,505266,Gudja,Apartment,,,3,2,123,,,242000
TRUE,Belair,137775,Mellieha,Apartment,,,2,1,106,,,244000
TRUE,Belair,505491,Birkirkara,Apartment,,,3,2,133,,,244000
TRUE,Belair,505442,Zabbar,Apartment,,,2,2,80,,,244000
TRUE,Belair,505443,Zabbar,Apartment,,,2,2,80,,,244000
TRUE,Belair,505448,Zebbug,Apartment,,,2,2,80,,,245000
TRUE,Belair,307956,Birkirkara,Apartment,,,2,2,119,,,245000
TRUE,Belair,505438,Zejtun,Apartment,,,3,3,136,,,245000
TRUE,Belair,505224,Gzira,Apartment,,,2,2,96,,,245000
TRUE,Belair,505265,Gudja,Apartment,,,3,2,125,,,245000
TRUE,Belair,505449,Zebbug,Apartment,,,2,2,80,,,245000
TRUE,Belair,137770,Mellieha,Apartment,,,2,1,94,,,249000
TRUE,Belair,505206,Gzira,Ground Floor Maisonette,,,2,2,110,,,249000
TRUE,Belair,137770,Mellieha,Apartment,,,2,1,94,,,249000
TRUE,Belair,137776,Mellieha,Apartment,,,2,1,91,,,249000
TRUE,Belair,505225,Gzira,Apartment,,,2,2,96,,,249000
TRUE,Belair,505213,Gzira,Apartment,,,2,2,90,,,249000
TRUE,Belair,505238,St Julians,Apartment,,,2,1,75,,,250000
TRUE,Belair,137701,Mellieha,Apartment,,,2,1,98,,,250000
TRUE,Belair,307959,Birkirkara,Apartment,,,2,2,117,,,250000
TRUE,Belair,505277,Zebbug,Apartment,,,3,2,144,,,250000
TRUE,Belair,505230,Mosta,Apartment,,,2,2,91,,,250000
TRUE,Belair,137700,Mellieha,Apartment,,,2,1,98,,,250000
TRUE,Belair,307968,Qormi,Retail Outlet,,,,,70,,,250000
TRUE,Belair,505278,Zebbug,Apartment,,,3,2,144,,,250000
TRUE,Belair,307908,Gzira,Apartment,,,3,3,138,,,250500
TRUE,Belair,307913,Gzira,Apartment,,,3,3,138,,,253500
TRUE,Belair,505459,Naxxar,Apartment,,,3,2,145,,,255000
TRUE,Belair,505214,Gzira,Apartment,,,2,2,95,,,255000
TRUE,Belair,702027,St Pauls Bay,Elevated Ground Floor Maisonette,,,2,2,71,,,255000
TRUE,Belair,137794,Mellieha,Apartment,,,2,1,106,,,255000
TRUE,Belair,137797,Mellieha,Apartment,,,2,2,106,,,255000
TRUE,Belair,505232,Mosta,Apartment,,,2,2,91,,,255000
TRUE,Belair,702033,Qormi,Apartment,,,4,3,150,,,255000
TRUE,Belair,137802,Mellieha,Penthouse,,,1,1,108,,,255000
TRUE,Belair,137788,Mellieha,Apartment,,,2,1,106,,,255000
TRUE,Belair,505373,Santa Venera,Apartment,,,2,2,98,,,255000
TRUE,Belair,137778,Mellieha,Apartment,,,2,2,104,,,255000
TRUE,Belair,505372,Santa Venera,Apartment,,,2,2,97,,,255000
TRUE,Belair,505215,Gzira,Apartment,,,2,2,90,,,255000
TRUE,Belair,137795,Mellieha,Apartment,,,2,1,106,,,255000
TRUE,Belair,307918,Gzira,Apartment,,,3,3,137,,,256500
TRUE,Belair,505217,Gzira,Apartment,,,2,2,95,,,259000
TRUE,Belair,307923,Gzira,Apartment,,,3,3,138,,,259500
TRUE,Belair,137790,Mellieha,Apartment,,,2,2,110,,,260000
TRUE,Belair,505330,Msida,Penthouse,,,2,2,130,,,260000
TRUE,Belair,505378,Santa Venera,Apartment,,,2,2,98,,,260000
TRUE,Belair,137777,Mellieha,Apartment,,,2,2,101,,,260000
TRUE,Belair,505444,Zabbar,Apartment,,,2,2,104,,,260000
TRUE,Belair,505331,Msida,Penthouse,,,2,2,130,,,260000
TRUE,Belair,505226,Mosta,Apartment,,,2,3,100,,,260000
TRUE,Belair,137779,Mellieha,Apartment,,,2,1,111,,,260000
TRUE,Belair,505377,Santa Venera,Apartment,,,2,2,98,,,260000
TRUE,Belair,137798,Mellieha,Apartment,,,2,2,106,,,260000
TRUE,Belair,505450,Zebbug,Apartment,,,2,2,80,,,260000
TRUE,Belair,505371,Santa Venera,Elevated Ground Floor Maisonette,,,2,2,106,,,261000
TRUE,Belair,307903,Gzira,Apartment,,,2,3,181,,,261500
TRUE,Belair,505268,Gudja,Apartment,,,3,2,123,,,265000
TRUE,Belair,505404,Sliema,Garage Residential,,,2,0,120,,,265000
TRUE,Belair,505216,Gzira,Apartment,,,2,2,90,,,265000
TRUE,Belair,702034,Qormi,Apartment,,,4,3,150,,,265000
TRUE,Belair,505216,Gzira,Apartment,,,2,2,90,,,265000
TRUE,Belair,505272,Santa Venera,Apartment,,,3,2,140,,,267000
TRUE,Belair,505273,Santa Venera,Apartment,,,3,2,140,,,267000
TRUE,Belair,505366,St Pauls Bay,Apartment,,,2,2,100,,,270000
TRUE,Belair,137791,Mellieha,Apartment,,,2,2,110,,,270000
TRUE,Belair,505304,"Kalkara, Shoreline",Studio Apartment,,,1,1,78,,,270000
TRUE,Belair,505198,Msida,Independent Offices,,,,,74,,,270000
TRUE,Belair,505270,Gudja,Apartment,,,2,2,133,,,270000
TRUE,Belair,505460,Naxxar,Apartment,,,3,2,148,,,270000
TRUE,Belair,307896,Mosta,Apartment,,,3,2,115,,,270000
TRUE,Belair,505239,St Julians,Apartment,,,2,2,92,,,270000
TRUE,Belair,137789,Mellieha,Apartment,,,2,2,98,,,271000
TRUE,Belair,505379,Santa Venera,Apartment,,,2,2,97,,,271000
TRUE,Belair,505380,Santa Venera,Apartment,,,2,2,98,,,271000
TRUE,Belair,505367,St Pauls Bay,Apartment,,,2,2,100,,,272000
TRUE,Belair,505186,Attard,Ground Floor Maisonette,,,2,2,132,,,273000
TRUE,Belair,137808,Mellieha,Apartment,,,2,1,97,,,274000
TRUE,Belair,505207,Gzira,Ground Floor Maisonette,,,2,2,129,,,275000
TRUE,Belair,505323,St Julians,Apartment,,,2,2,125,,,275000
TRUE,Belair,307964,Birkirkara,Ground Floor Maisonette,,,2,2,93,,,275000
TRUE,Belair,307897,Mosta,Apartment,,,3,2,115,,,275000
TRUE,Belair,702035,Qormi,Apartment,,,4,3,150,,,275000
TRUE,Belair,307904,Gzira,Apartment,,,3,3,141,,,275000
TRUE,Belair,137796,Mellieha,Apartment,,,2,2,106,,,276000
TRUE,Belair,307909,Gzira,Apartment,,,3,3,130,,,276500
TRUE,Belair,505368,St Pauls Bay,Apartment,,,2,2,100,,,278000
TRUE,Belair,137891,Mellieha,Apartment,,,3,1,92,,,279000
TRUE,Belair,307914,Gzira,Apartment,,,3,3,130,,,279500
TRUE,Belair,505240,St Julians,Apartment,,,2,3,92,,,280000
TRUE,Belair,307898,Mosta,Apartment,,,3,2,115,,,280000
TRUE,Belair,505301,"Kalkara, Shoreline",Studio Apartment,,,1,1,70,,,280000
TRUE,Belair,307990,Sliema,Apartment,,,2,2,95,,,280500
TRUE,Belair,307989,Sliema,Ground Floor Maisonette,,,2,2,92,,,280500
TRUE,Belair,137793,Mellieha,Apartment,,,2,2,103,,,281000
TRUE,Belair,137792,Mellieha,Apartment,,,2,2,113,,,281000
TRUE,Belair,307905,Gzira,Apartment,,,3,3,146,,,282000
TRUE,Belair,137801,Mellieha,Apartment,,,2,1,106,,,282000
TRUE,Belair,702011,Mellieha,Apartment,,,3,1,105,,,282000
TRUE,Belair,137838,Mosta,Apartment,,,3,1,143,,,282000
TRUE,Belair,137809,Mellieha,Apartment,,,2,2,103,,,282000
TRUE,Belair,307919,Gzira,Apartment,,,3,3,130,,,282500
TRUE,Belair,307910,Gzira,Apartment,,,3,3,135,,,283500
TRUE,Belair,505391,St Julians,Penthouse,,,3,2,125,,,285000
TRUE,Belair,505237,St Julians,First Floor (+) Maisonette,,,2,2,92,,,285000
TRUE,Belair,505242,St Julians,Apartment,,,2,2,92,,,285000
TRUE,Belair,505241,St Julians,Apartment,,,2,2,92,,,285000
TRUE,Belair,505434,Zejtun,Apartment,,,3,3,192,,,286000
TRUE,Belair,137799,Mellieha,Apartment,,,2,2,106,,,287000
TRUE,Belair,137843,Mosta,Apartment,,,3,1,143,,,287000
TRUE,Belair,505512,Mosta,Apartment,,,3,3,162,,,287000
TRUE,Belair,307870,Pieta,Apartment,,,3,2,150,,,287000
TRUE,Belair,505208,Gzira,Ground Floor Maisonette,,,3,2,152,,,289000
TRUE,Belair,307920,Gzira,Apartment,,,3,3,135,,,289500
TRUE,Belair,505294,"Kalkara, Shoreline",Studio Apartment,,,1,1,54,,,290000
TRUE,Belair,505244,St Julians,Apartment,,,2,2,92,,,290000
TRUE,Belair,505453,Zebbug,Apartment,,,3,3,140,,,290000
TRUE,Belair,505255,Marsascala,Apartment,,,3,2,141,,,290000
TRUE,Belair,505243,St Julians,Apartment,,,2,2,92,,,290000
TRUE,Belair,505489,Iklin,Penthouse,,,2,1,86,,,292000
TRUE,Belair,137839,Mosta,Apartment,,,3,1,143,,,293000
TRUE,Belair,505395,Pieta,Apartment,,,3,2,158,,,293000
TRUE,Belair,505302,"Kalkara, Shoreline",Studio Apartment,,,1,1,59,,,295000
TRUE,Belair,505256,Marsascala,Apartment,,,3,2,141,,,295000
TRUE,Belair,307889,"Kalkara, Shoreline",Apartment,,,1,1,63,,,295000
TRUE,Belair,701948,Rabat,Apartment,,,3,3,135,,,295000
TRUE,Belair,505307,"Kalkara, Shoreline",Studio Apartment,,,1,1,72,,,295000
TRUE,Belair,137890,Mellieha,Apartment,,,3,1,92,,,297000
TRUE,Belair,137889,Mellieha,Ground Floor Maisonette,,,3,1,106,,,297000
TRUE,Belair,137892,Mellieha,Apartment,,,2,1,92,,,297000
TRUE,Belair,505253,San Gwann,Apartment,,,3,2,135,,,297000
TRUE,Belair,505514,Mosta,Apartment,,,3,3,162,,,298000
TRUE,Belair,137837,Mosta,Ground Floor Maisonette,,,3,1,155,,,298000
TRUE,Belair,505503,Mosta,Apartment,,,3,3,166,,,298000
TRUE,Belair,505502,Mosta,Apartment,,,3,3,159,,,298000
TRUE,Belair,505513,Mosta,Apartment,,,3,3,162,,,298000
TRUE,Belair,505257,Marsascala,Apartment,,,3,2,141,,,300000
TRUE,Belair,505246,St Julians,Apartment,,,2,2,92,,,300000
TRUE,Belair,505254,Marsascala,Apartment,,,3,2,152,,,300000
TRUE,Belair,505451,Birkirkara,Apartment,,,2,3,145,,,300000
TRUE,Belair,505421,Birkirkara,Penthouse,,,2,2,178,,,300000
TRUE,Belair,308004,Mosta,Apartment,,,3,2,166,,,300000
TRUE,Belair,505245,St Julians,Apartment,,,2,2,92,,,300000
TRUE,Belair,505305,"Kalkara, Shoreline",Studio Apartment,,,1,1,66,,,305000
TRUE,Belair,505515,Mosta,Apartment,,,3,3,162,,,308000
TRUE,Belair,505505,Mosta,Apartment,,,3,3,166,,,308000
TRUE,Belair,505504,Mosta,Apartment,,,3,3,159,,,308000
TRUE,Belair,505516,Mosta,Apartment,,,3,3,162,,,308000
TRUE,Belair,505342,St Julians,Apartment,,,2,2,94,,,310000
TRUE,Belair,505332,St Julians,Apartment,,,3,2,111,,,310000
TRUE,Belair,505247,St Julians,Apartment,,,2,2,92,,,310000
TRUE,Belair,137840,Mosta,Penthouse,,,2,1,133,,,314000
TRUE,Belair,505483,Kappara,Apartment,,,2,2,100,,,315000
TRUE,Belair,505422,Birkirkara,Ground Floor Maisonette,,,3,2,227,,,315000
TRUE,Belair,505248,St Julians,Apartment,,,2,2,94,,,315000
TRUE,Belair,307926,Gzira,Penthouse,,,2,2,130,,,318000
TRUE,Belair,307926,Gzira,Penthouse,,,2,2,130,,,318000
TRUE,Belair,505402,Sliema,Apartment,,,3,2,112,,,320000
TRUE,Belair,505306,"Kalkara, Shoreline",Studio Apartment,,,1,1,62,,,320000
TRUE,Belair,505326,Valletta,Semi-basement Maisonette,,,2,2,85,,,320000
TRUE,Belair,505507,Mosta,Apartment,,,3,3,166,,,320000
TRUE,Belair,505506,Mosta,Apartment,,,3,3,171,,,320000
TRUE,Belair,307924,Gzira,Penthouse,,,2,3,136,,,324000
TRUE,Belair,308049,Mosta,Apartment,,,3,2,166,,,325000
TRUE,Belair,505465,San Gwann,Apartment,,,3,2,159,,,325000
TRUE,Belair,308048,Mosta,Apartment,,,3,2,166,,,325000
TRUE,Belair,702028,St Pauls Bay,Elevated Ground Floor Maisonette,,,2,2,106,,,325000
TRUE,Belair,702023,St Pauls Bay,Apartment,,,2,2,99,,,325000
TRUE,Belair,307925,Gzira,Penthouse,,,2,2,126,,,329000
TRUE,Belair,505440,Zejtun,Penthouse,,,2,2,130,,,329000
TRUE,Belair,308057,St Pauls Bay,Apartment,,,3,2,152,,,330000
TRUE,Belair,505340,St Julians,Apartment,,,3,2,111,,,330000
TRUE,Belair,307934,Gzira,Duplex Penthouse,,,2,1,131,,,330000
TRUE,Belair,505495,Bahar Ic-Caghaq,Duplex Penthouse,,,2,2,130,,,330000
TRUE,Belair,505485,San Gwann,Apartment,,,3,2,57,,,330000
TRUE,Belair,307901,Zejtun,Penthouse,,,3,2,116,,,330000
TRUE,Belair,307951,Iklin,Ground Floor Maisonette,,,2,1,100,,,330000
TRUE,Belair,307895,Mosta,Elevated Ground Floor Maisonette,,,3,3,143,,,335000
TRUE,Belair,702024,St Pauls Bay,Apartment,,,2,2,110,,,335000
TRUE,Belair,307927,Gzira,Penthouse,,,2,2,139,,,339000
TRUE,Belair,308007,Mgarr,Penthouse,,,2,2,147,,,339000
TRUE,Belair,307977,Mosta,Apartment,,,3,3,168,,,340000
TRUE,Belair,505511,Mosta,Ground Floor Maisonette,,,3,3,177,,,340000
TRUE,Belair,505510,Mosta,Ground Floor Maisonette,,,3,3,164,,,340000
TRUE,Belair,701971,Swieqi,Apartment,,,3,2,130,,,340000
TRUE,Belair,307865,Kappara,Apartment,,,3,2,150,,,340000
TRUE,Belair,308087,St Pauls Bay,Apartment,,,3,2,170,,,340000
TRUE,Belair,702025,St Pauls Bay,Apartment,,,2,2,98,,,345000
TRUE,Belair,137750,Mellieha,Ground Floor Maisonette,,,3,2,160,,,345000
TRUE,Belair,308037,Naxxar,Apartment,,,3,2,120,,,346000
TRUE,Belair,308036,Naxxar,Apartment,,,3,2,142,,,346000
TRUE,Belair,308050,Gharghur,Apartment,,,3,2,146,,,346000
TRUE,Belair,308038,Naxxar,Apartment,,,3,2,120,,,346000
TRUE,Belair,701982,Birkirkara,House of Character,,,3,2,90,,,349000
TRUE,Belair,505399,Sliema,Apartment,,,3,2,111,,,350000
TRUE,Belair,505403,Sliema,Penthouse,,,2,2,89,,,350000
TRUE,Belair,307978,Mosta,Apartment,,,3,3,172,,,350000
TRUE,Belair,307963,Birkirkara,Penthouse,,,3,2,155,,,350000
TRUE,Belair,307867,Mellieha,Apartment,,,3,2,140,,,350000
TRUE,Belair,505452,Swieqi,Apartment,,,3,2,130,,,350000
TRUE,Belair,308092,Santa Venera,Commercial Garage,,,,,200,,,350000
TRUE,Belair,307962,Birkirkara,Penthouse,,,3,2,155,,,350000
TRUE,Belair,505364,Sliema,Apartment,,,2,2,88,,,350000
TRUE,Belair,308006,Mgarr,Penthouse,,,1,2,147,,,355000
TRUE,Belair,308006,Mgarr,Penthouse,,,1,2,147,,,355000
TRUE,Belair,702026,St Pauls Bay,Apartment,,,2,2,109,,,355000
TRUE,Belair,505400,Sliema,Apartment,,,3,2,111,,,360000
TRUE,Belair,307979,Mosta,Apartment,,,3,3,172,,,360000
TRUE,Belair,308056,St Julians,Apartment,,,3,2,137,,,360000
TRUE,Belair,505462,Naxxar,Penthouse,,,3,2,140,,,360000
TRUE,Belair,505464,San Gwann,Apartment,,,3,2,216,,,365000
TRUE,Belair,505341,St Julians,Apartment,,,3,2,123,,,365000
TRUE,Belair,307993,Manikata,Apartment,,,3,2,128,,,365000
TRUE,Belair,308020,Mosta,Apartment,,,3,2,124,,,367000
TRUE,Belair,308018,Mosta,Apartment,,,3,2,126,,,367000
TRUE,Belair,505497,Kappara,Apartment,,,3,2,120,,,370000
TRUE,Belair,505401,Sliema,Apartment,,,3,2,111,,,370000
TRUE,Belair,505308,"Kalkara, Shoreline",Studio Apartment,,,1,1,59,,,370000
TRUE,Belair,505381,Santa Venera,Penthouse,,,2,2,181,,,372000
TRUE,Belair,137810,Mellieha,Penthouse,,,1,1,104,,,372000
TRUE,Belair,505481,Sliema,Apartment,,,3,2,172,,,372000
TRUE,Belair,137874,Zebbug,Agricultural Land,,,0,0,6330,,,375000
TRUE,Belair,308090,Santa Venera,Ground Floor Maisonette,,,3,1,255,,,375000
TRUE,Belair,307899,Mosta,Penthouse,,,2,2,128,,,375000
TRUE,Belair,505467,San Gwann,Apartment,,,3,2,216,,,375000
TRUE,Belair,307868,Mellieha,Apartment,,,3,2,140,,,375000
TRUE,Belair,308019,Mosta,Apartment,,,3,2,141,,,377000
TRUE,Belair,505276,Msida,First Floor (+) Maisonette,,,2,2,70,,,380000
TRUE,Belair,505441,Zejtun,Ground Floor Maisonette,,,3,5,253,,,383000
TRUE,Belair,137693,Rabat,Apartment,,,3,1,200,,,385000
TRUE,Belair,137724,Mellieha,First Floor (+) Maisonette,,,3,2,140,,,385000
TRUE,Belair,505390,Rabat,Penthouse,,,2,2,150,,,385000
TRUE,Belair,505486,San Gwann,Apartment,,,3,2,216,,,385000
TRUE,Belair,308021,Mosta,Apartment,,,3,2,141,,,388000
TRUE,Belair,308016,Mosta,Ground Floor Maisonette,,,3,2,211,,,393000
TRUE,Belair,505322,Sliema,Elevated Ground Floor Maisonette,,,3,2,130,,,395000
TRUE,Belair,505315,St Julians,Apartment,,,3,2,146,,,400000
TRUE,Belair,505317,Swieqi,Apartment,,,4,2,165,,,402000
TRUE,Belair,505318,Swieqi,Apartment,,,4,2,168,,,402000
TRUE,Belair,505392,Sliema,Apartment,,,4,2,148,,,405000
TRUE,Belair,505258,Marsascala,Penthouse,,,3,2,137,,,405000
TRUE,Belair,137803,Mellieha,Penthouse,,,2,1,176,,,415000
TRUE,Belair,137811,Mellieha,Penthouse,,,1,1,135,,,419000
TRUE,Belair,308072,Sliema,Apartment,,,2,2,95,,,420000
TRUE,Belair,308034,Valletta,Class 4C,,,,,70,,,420000
TRUE,Belair,308031,Valletta,Duplex Maisonette,,,1,1,70,,,420000
TRUE,Belair,307887,Cospicua (Bormla),Townhouse,,,3,2,1,,,425000
TRUE,Belair,505487,San Gwann,Penthouse,,,3,2,200,,,425000
TRUE,Belair,308093,Santa Venera,Commercial Garage,,,,,255,,,425000
TRUE,Belair,308022,Mosta,Apartment,,,3,2,151,,,425000
TRUE,Belair,308078,Qormi,Class 4D,,,,,220,,,425000
TRUE,Belair,505375,Valletta,First Floor (+) Maisonette,,,1,1,45,,,430000
TRUE,Belair,137812,Zebbug,Apartment,,,3,1,177,,,435000
TRUE,Belair,505319,Swieqi,Apartment,,,4,2,167,,,445000
TRUE,Belair,505320,Swieqi,Apartment,,,4,2,168,,,445000
TRUE,Belair,505508,Mosta,Penthouse,,,3,3,150,,,446000
TRUE,Belair,505518,Mosta,Penthouse,,,3,3,145,,,446000
TRUE,Belair,505509,Mosta,Penthouse,,,3,3,150,,,446000
TRUE,Belair,505517,Mosta,Penthouse,,,3,3,162,,,446000
TRUE,Belair,702009,Naxxar,House of Character,,,2,3,45,,,449000
TRUE,Belair,505446,Valletta,Retail Outlet,,,,,98,,,450000
TRUE,Belair,307869,Mellieha,Penthouse,,,3,2,140,,,450000
TRUE,Belair,505394,Ibrag,Apartment,,,3,2,150,,,450000
TRUE,Belair,505298,Sliema,Apartment,,,3,2,124,,,460000
TRUE,Belair,505382,Qormi,Townhouse,,,5,2,370,,,460000
TRUE,Belair,505454,Senglea (L-Isla),Townhouse,,,4,3,75,,,465000
TRUE,Belair,137842,Sliema,Apartment,,,2,2,98,,,468000
TRUE,Belair,505184,St Pauls Bay,Apartment,,,2,2,110,,,485000
TRUE,Belair,505325,St Julians,Apartment,,,3,3,170,,,485000
TRUE,Belair,505393,Valletta,Apartment,,,2,2,103,,,490000
TRUE,Belair,505185,St Pauls Bay,Apartment,,,2,2,120,,,495000
TRUE,Belair,505299,Sliema,Apartment,,,3,2,124,,,510000
TRUE,Belair,505233,Mosta,Penthouse,,,3,3,151,,,520000
TRUE,Belair,505188,Sliema,Apartment,,,3,2,117,,,529000
TRUE,Belair,307871,Sliema,Apartment,,,3,2,171,,,530000
TRUE,Belair,308032,St Pauls Bay,Apartment,,,3,3,321,,,553000
TRUE,Belair,505405,St Pauls Bay,Townhouse,,,2,2,75,,,555000
TRUE,Belair,307991,Sliema,Duplex Apartment,,,3,2,190,,,560000
TRUE,Belair,505349,St Julians,Apartment,,,1,1,60,,,565000
TRUE,Belair,505350,St Julians,Apartment,,,1,1,60,,,565000
TRUE,Belair,505287,"St Julians, Mercury House",Apartment,,,1,1,71,,,575000
TRUE,Belair,505313,Sliema,Apartment,,,3,2,157,,,580000
TRUE,Belair,505271,Gudja,Penthouse,,,3,2,191,,,583000
TRUE,Belair,308033,St Pauls Bay,Apartment,,,3,3,281,,,585000
TRUE,Belair,505249,St Julians,Penthouse,,,3,2,177,,,600000
TRUE,Belair,308040,Gharghur,Ground Floor Maisonette,,,3,2,273,,,611000
TRUE,Belair,505282,Naxxar,Ground Floor Maisonette,,,4,3,300,,,620000
TRUE,Belair,308039,Gharghur,Ground Floor Maisonette,,,3,2,281,,,638000
TRUE,Belair,505499,Swieqi,Duplex Maisonette,,,3,2,265,,,640000
TRUE,Belair,308003,Zebbiegh,Penthouse,,,3,2,252,,,650000
TRUE,Belair,505292,Pieta,Townhouse,,,3,5,110,,,659000
TRUE,Belair,505500,Qrendi,Townhouse,,,3,2,330,,,689000
TRUE,Belair,307885,Qormi,Terraced House,,,3,2,140,,,691000
TRUE,Belair,505316,Valletta,Apartment,,,3,2,160,,,695000
TRUE,Belair,505310,"St Julians, St George'S Park",Apartment,,,3,2,135,,,700000
TRUE,Belair,505428,Valletta,Apartment,,,2,2,100,,,700000
TRUE,Belair,701949,Attard,Terraced House,,,3,3,110,,,750000
TRUE,Belair,505321,St Pauls Bay,Penthouse,,,2,3,230,,,750000
TRUE,Belair,505359,Valletta,Apartment,,,3,2,160,,,750000
TRUE,Belair,702041,Sliema,Penthouse,,,2,2,148,,,750000
TRUE,Belair,505321,St Pauls Bay,Penthouse,,,2,3,230,,,750000
TRUE,Belair,701951,Attard,Terraced House,,,3,3,,,,750000
TRUE,Belair,307875,Mosta,Warehouse,,,,,143,,,765000
TRUE,Belair,505374,Sliema,Penthouse,,,4,2,160,,,P.O.R
TRUE,Belair,505488,Attard,Penthouse,,,3,2,310,,,825000
TRUE,Belair,803141,Sliema,Apartment,,,2,2,158,,,850000
TRUE,Belair,505290,Sliema,Apartment,,,3,3,220,,,850000
TRUE,Belair,505311,Mdina,Duplex Maisonette,,,3,3,225,,,850000
TRUE,Belair,505303,Zabbar,Terraced House,,,4,4,519,,,865000
TRUE,Belair,505296,Zabbar,Terraced House,,,4,4,460,,,865000
TRUE,Belair,308012,Zebbug,House of Character,,,4,7,850,,,890000
TRUE,Belair,505463,Senglea (L-Isla),Townhouse,,,4,4,106,,,895000
TRUE,Belair,505284,Pieta,Townhouse,,,3,3,150,,,900000
TRUE,Belair,308035,Qormi,Apartment Block,,,1,1,64,,,P.O.R
TRUE,Belair,505283,Zurrieq,Townhouse,,,3,3,200,,,900000
TRUE,Belair,505309,Sliema,Apartment,,,3,2,210,,,903000
TRUE,Belair,505362,St Julians,Apartment,,,3,3,138,,,920000
TRUE,Belair,505387,Pieta,Independent Offices,,,,,287,,,920000
TRUE,Belair,505406,Sliema,Townhouse,,,4,4,148,,,925000
TRUE,Belair,505285,Pieta,Townhouse,,,4,4,232,,,950000
TRUE,Belair,505347,Sliema,Apartment,,,3,2,180,,,950000
TRUE,Belair,505291,Pieta,Townhouse,,,4,4,232,,,950000
TRUE,Belair,137685,Mellieha,Apartment,,,3,3,288,,,950000
TRUE,Belair,701980,Bidnija,Within Development Zone (DZ),,,0,0,338,,,955000
TRUE,Belair,308051,Gharghur,Penthouse,,,3,2,214,,,957000
TRUE,Belair,505389,Swieqi,Semi-detached Villa,,,4,2,350,,,980000
TRUE,Belair,702008,Siggiewi,House of Character,,,4,2,450,,,985000
TRUE,Belair,308073,St Julians,Duplex Penthouse,,,3,2,,,,1035000
TRUE,Belair,803278,Marsa,Within Development Zone (DZ),,,0,0,816,,,1050000
TRUE,Belair,308094,Santa Venera,Commercial Garage,,,,,610,,,1150000
TRUE,Belair,702001,Kappara,Semi-detached Villa,,,3,4,341,,,1195000
TRUE,Belair,307998,Valletta,House of Character,,,5,3,102,,,1200000
TRUE,Belair,702000,Kappara,Semi-detached Villa,,,3,4,308,,,1295000
TRUE,Belair,505396,St Julians,Apartment,,,2,4,290,,,1300000
TRUE,Belair,701974,Gharghur,Duplex Apartment,,,3,2,452,,,1320000
TRUE,Belair,505286,Senglea (L-Isla),Palazzo / Palazzino,,,5,1,212,,,1350000
TRUE,Belair,505386,"Sliema, Tigne Point",Apartment,,,2,2,145,,,1350000
TRUE,Belair,505456,Lija,Detached Bungalow,,,3,1,314,,,1370000
TRUE,Belair,308074,Sliema,Penthouse,,,3,3,342,,,1400000
TRUE,Belair,505407,Floriana,Warehouse,,,,,300,,,1500000
TRUE,Belair,701978,Bidnija,Within Development Zone (DZ),,,0,0,533,,,1500000
TRUE,Belair,505519,Sliema,Townhouse,,,4,2,262,,,1500000
TRUE,Belair,505498,Swieqi,Fully-detached Villa,,,3,2,430,,,1500000
TRUE,Belair,702042,Attard,House of Character,,,3,2,450,,,1600000
TRUE,Belair,308052,Iklin,Semi-detached Villa,,,3,2,550,,,1650000
TRUE,Belair,701947,Mellieha,Semi-detached Villa,,,3,4,455,,,1690000
TRUE,Belair,307969,"Mellieha, Santa Maria Estate",Detached Bungalow,,,3,2,,,,1700000
TRUE,Belair,307970,"Mellieha, Santa Maria Estate",Detached Bungalow,,,3,2,1047,,,1700000
TRUE,Belair,505300,Ta' Xbiex,Apartment,,,3,4,300,,,1800000
TRUE,Belair,505376,Valletta,Duplex Penthouse,,,2,2,240,,,1800000
TRUE,Belair,701984,Qrendi,Townhouse,,,5,5,605,,,1950000
TRUE,Belair,505479,Fgura,Showroom,,,,,1096,,,2000000
TRUE,Belair,701988,Sliema,Penthouse,,,4,3,250,,,2000000
TRUE,Belair,307888,Qormi,Warehouse,,,,,850,,,2100000
TRUE,Belair,308053,"Mellieha, Santa Maria Estate",Detached Bungalow,,,3,3,1191,,,2120000
TRUE,Belair,505193,Madliena,Semi-detached Villa,,,4,3,520,,,2200000
TRUE,Belair,803280,Sliema,Townhouse,,,4,2,253,,,2200000
TRUE,Belair,308088,"St Julians, Mercury House",Apartment,,,2,2,125,,,2300000
TRUE,Belair,505473,Sliema,Apartment,,,3,3,211,,,2300000
TRUE,Belair,505472,Sliema,Apartment,,,3,3,211,,,2300000
