Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,Sara Grech,W-01DNTQ,Sliema,Apartment,,,,1,1,1,,,1000
False,Sara Grech,W-01DTST,Sliema,Apartment,,,,3,2,3,,,3200
False,Sara Grech,W-02NYFP,Sliema,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-023VMQ,Naxxar,Maisonette,,,,3,2,3,,,1000
False,Sara Grech,W-02CGDV,Ta' Xbiex,Apartment,,,,3,2,3,,,2250
False,Sara Grech,W-02NX60,Sliema,Apartment,,,,2,2,2,,,1500
False,Sara Grech,W-02NWON,Sliema,Apartment,,,,3,2,3,,,2300
False,Sara Grech,W-02NWNL,Valletta,Apartment,,,,2,3,2,,,2200
False,Sara Grech,W-02NWLW,St.Julians,Apartment,,,,3,2,3,,,1800
False,Sara Grech,W-02NVO2,Sliema,Penthouse,,,,1,2,1,,,1400
False,Sara Grech,W-02NVHE,Sliema,Apartment,,,,2,2,2,,,1600
False,Sara Grech,W-02NV58,St.Julians,Apartment,,,,2,2,2,,,1800
False,Sara Grech,W-02NUOO,Sliema,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02CVSL,Rabat,Townhouse,,,,3,2,3,,,1000
False,Sara Grech,W-01DLBQ,Mosta,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DWRR,Ibrag,Maisonette,,,,3,2,3,,,1000
False,Sara Grech,W-023L18,Ibrag,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-01QIMZ,Bahar Ic Caghaq,Bungalow,,,,4,3,613,,,8000
False,Sara Grech,W-02731N,Sliema,Apartment,,,,2,1,2,,,1000
False,Sara Grech,W-01DQLH,Sliema,Apartment,,,,1,1,1,,,1100
False,Sara Grech,W-01DVXG,St.Julians,Maisonette,,,,4,2,4,,,1100
False,Sara Grech,W-01DVIS,Balzan,Villa,,,,6,5,6,,,7500
False,Sara Grech,W-01DS3T,Sliema,Apartment,,,,3,2,3,,,4800
False,Sara Grech,W-01IPQ8,Sliema,Apartment,,,,3,2,3,,,1600
False,Sara Grech,W-02NL2F,Bahar Ic Caghaq,Apartment,,,,2,2,2,,,1500
False,Sara Grech,W-02NKIM,Sliema,Apartment,,,,3,2,3,,,2800
False,Sara Grech,W-02FY7V,Sliema,Apartment,,,,2,2,2,,,1500
False,Sara Grech,W-02NJ2P,St.Julians,Apartment,,,,2,2,2,,,1750
False,Sara Grech,W-02NGYY,Sliema,Maisonette,,,,3,2,3,,,1650
False,Sara Grech,W-021856,M'Scala,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-02NF8Z,Sliema,Maisonette,,,,3,2,3,,,1750
False,Sara Grech,W-02NF4Q,Sliema,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02NCPY,Bahar Ic Caghaq,Apartment,,,,3,3,3,,,1800
False,Sara Grech,W-02NCHP,Zejtun,Villa,,,,3,3,3,,,4000
False,Sara Grech,W-02EH35,St.Julians,Apartment,,,,2,2,2,,,2600
False,Sara Grech,W-0225PB,Naxxar,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-02NB7L,Sliema,Penthouse,,,,2,1,2,,,1000
False,Sara Grech,W-02JHJZ,Sliema,Apartment,,,,3,2,3,,,3000
False,Sara Grech,W-02JHJX,Sliema,Apartment,,,,3,2,3,,,3000
False,Sara Grech,W-02J62L,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-02N9ZK,Pieta,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-01DROX,St.Julians,Penthouse,,,,2,2,2,,,3200
False,Sara Grech,W-02N814,Ta' Xbiex,Villa,,,,,,5,,,3500
False,Sara Grech,W-02321Z,Gzira,Apartment,,,,3,2,3,,,1400
False,Sara Grech,W-02N4JJ,St.Julians,Apartment,,,,3,2,3,,,1600
False,Sara Grech,W-01DWFD,Sliema,Apartment,,,,2,3,2,,,2550
False,Sara Grech,W-01DPN1,St.Julians,Townhouse,,,,4,3,167,,,3400
False,Sara Grech,W-02MZY5,St.Julians,Penthouse,,,,2,2,2,,,1300
False,Sara Grech,W-02MZME,Gzira,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-02JG4U,Mosta,Maisonette,,,,4,2,4,,,1200
False,Sara Grech,W-02MWY2,Valletta,Apartment,,,,1,1,1,,,1200
False,Sara Grech,W-02MUE0,Gzira,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-02MR2B,Xemxija,Apartment,,,,3,2,3,,,1900
False,Sara Grech,W-02MQH5,St.Venera,Penthouse,,,,3,2,3,,,1250
False,Sara Grech,W-02MO8S,Swieqi,Villa,,,,4,5,4,,,8500
False,Sara Grech,W-02MLW6,Msida,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-02MJKQ,Gzira,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-02MILC,Gzira,Apartment,,,,3,1,3,,,1200
False,Sara Grech,W-02MG6A,Gzira,Penthouse,,,,2,1,2,,,1200
False,Sara Grech,W-022E8A,Lija,Terraced House,,,,4,4,4,,,1500
False,Sara Grech,W-02ME7C,Sliema,Apartment,,,,2,1,2,,,1250
False,Sara Grech,W-02M92Z,Msida,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-02M8XX,Sliema,Apartment,,,,3,4,3,,,3700
False,Sara Grech,W-01DNTH,Mellieha,Bungalow,,,,5,5,836,,,2900
False,Sara Grech,W-02LUZZ,Sliema,Apartment,,,,2,1,2,,,1600
False,Sara Grech,W-02LUHN,M'Scala,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-02LTO0,Naxxar,Apartment,,,,3,3,3,,,1300
False,Sara Grech,W-02LSJ5,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-02LRNL,Sliema,Apartment,,,,3,1,3,,,1250
False,Sara Grech,W-02LQLP,Gzira,Penthouse,,,,2,2,2,,,1250
False,Sara Grech,W-02LQFZ,Sliema,Apartment,,,,2,2,2,,,3000
False,Sara Grech,W-02LP1D,St.Julians,Penthouse,,,,3,2,3,,,1000
False,Sara Grech,W-02LO4S,Mellieha,Villa,,,,5,4,5,,,7000
False,Sara Grech,W-02LNAZ,Mellieha,Apartment,,,,3,2,3,,,1550
False,Sara Grech,W-02LNAV,Mellieha,Apartment,,,,3,2,3,,,1550
False,Sara Grech,W-02LMKW,Sliema,Apartment,,,,3,2,3,,,2300
False,Sara Grech,W-02LM4Z,Gzira,Apartment,,,,3,2,3,,,1400
False,Sara Grech,W-02LKEF,Swieqi,Maisonette,,,,3,3,3,,,1600
False,Sara Grech,W-02LH5Y,Sliema,Apartment,,,,3,3,3,,,2750
False,Sara Grech,W-02LC3O,Swieqi,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02LBKU,Naxxar,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02L48D,Sliema,Townhouse,,,,3,3,3,,,1400
False,Sara Grech,W-02L230,Sliema,Apartment,,,,2,1,2,,,1300
False,Sara Grech,W-02L1L4,Gzira,Apartment,,,,2,2,2,,,1250
False,Sara Grech,W-02L1CL,Swieqi,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-02L0L2,Lija,Apartment,,,,3,2,3,,,1600
False,Sara Grech,W-02L0KY,Lija,Penthouse,,,,3,2,3,,,2000
False,Sara Grech,W-02KZNL,Gzira,Penthouse,,,,1,2,1,,,1200
False,Sara Grech,W-02KX9N,Sliema,Apartment,,,,3,3,3,,,2300
False,Sara Grech,W-02KUSD,St.Julians,Penthouse,,,,2,2,2,,,1200
False,Sara Grech,W-02KUSB,St.Julians,Penthouse,,,,2,2,2,,,1300
False,Sara Grech,W-02KSR7,Gzira,Apartment,,,,2,2,2,,,1100
False,Sara Grech,W-02KNE5,Mellieha,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-02KEZF,Msida,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02KEXE,Ibrag,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-01DOOL,Valletta,Townhouse,,,,4,2,4,,,7300
False,Sara Grech,W-02KBIE,Lija,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02KBBO,Xemxija,Apartment,,,,3,3,3,,,2000
False,Sara Grech,W-02KANV,Bugibba,Penthouse,,,,3,2,3,,,1700
False,Sara Grech,W-02K3VZ,Naxxar,Apartment,,,,2,2,2,,,1100
False,Sara Grech,W-02JY1B,Naxxar,Villa,,,,5,4,5,,,5500
False,Sara Grech,W-02JVTP,St.Julians,Apartment,,,,2,1,2,,,2000
False,Sara Grech,W-02JV23,St.Julians,Apartment,,,,2,2,2,,,2000
False,Sara Grech,W-02JTS4,Sliema,Penthouse,,,,2,2,2,,,1650
False,Sara Grech,W-02JSGD,St.Julians,Apartment,,,,3,1,3,,,1350
False,Sara Grech,W-02JRJ3,Gzira,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02JQTR,Sliema,Apartment,,,,2,3,2,,,2600
False,Sara Grech,W-02JQ1R,Mellieha,Apartment,,,,2,3,2,,,1690
False,Sara Grech,W-02JJS2,Gzira,Apartment,,,,2,2,2,,,1150
False,Sara Grech,W-02JIU7,Sliema,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-02JHYQ,Sliema,Apartment,,,,3,3,3,,,3000
False,Sara Grech,W-02JHY4,Sliema,Apartment,,,,2,2,2,,,2500
False,Sara Grech,W-02J95P,Sliema,Apartment,,,,3,2,3,,,3000
False,Sara Grech,W-02IXZ4,Siggiewi,House of Character,,,,5,3,5,,,3200
False,Sara Grech,W-02IXQ9,San Gwann,Apartment,,,,3,2,3,,,1395
False,Sara Grech,W-02IQFY,Madliena,Penthouse,,,,3,2,3,,,2900
False,Sara Grech,W-02IP7G,Gzira,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02IP7D,Gzira,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02IP7C,Gzira,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02IP76,Gzira,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-02IOV5,Sliema,Penthouse,,,,2,2,2,,,1650
False,Sara Grech,W-02IOU8,Sliema,Apartment,,,,3,3,3,,,1950
False,Sara Grech,W-02IOTL,Sliema,Apartment,,,,3,3,3,,,1950
False,Sara Grech,W-02IOTH,Sliema,Apartment,,,,3,3,3,,,1800
False,Sara Grech,W-02IORS,Ghadira,Penthouse,,,,1,1,1,,,1100
False,Sara Grech,W-02IOMY,Sliema,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-02IKJR,Sliema,Apartment,,,,3,3,3,,,1875
False,Sara Grech,W-02IKJQ,Sliema,Apartment,,,,3,3,3,,,1850
False,Sara Grech,W-02IGNG,Ta' Xbiex,Penthouse,,,,2,2,2,,,1800
False,Sara Grech,W-02IB0M,Sliema,Apartment,,,,2,2,2,,,1150
False,Sara Grech,W-02HZUR,Mosta,Townhouse,,,,2,3,2,,,1800
False,Sara Grech,W-02H2P6,Zebbug,House of Character,,,,2,2,2,,,1500
False,Sara Grech,W-02H288,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-02FITF,Msida,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-02FIQ0,St.Julians,Apartment,,,,2,2,2,,,2000
False,Sara Grech,W-02F8RY,Gzira,Residential Garage,,,,,,,,,1500
False,Sara Grech,W-02F2UU,Sliema,Apartment,,,,2,3,2,,,3500
False,Sara Grech,W-02EYV1,Sliema,Apartment,,,,3,3,3,,,1600
False,Sara Grech,W-02EUIS,Gzira,Townhouse,,,,3,2,3,,,1500
False,Sara Grech,W-02EP98,Sliema,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-02EBTC,Iklin,Villa,,,,5,4,600,,,6500
False,Sara Grech,W-02DLXL,Mellieha,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-02BBRD,Pembroke,Maisonette,,,,2,2,2,,,1000
False,Sara Grech,W-02B4MI,St.Venera,Apartment,,,,3,2,3,,,1850
False,Sara Grech,W-02AW85,Xemxija,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-02ABGQ,Sliema,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-029UQY,Ibrag,Apartment,,,,2,2,2,,,1500
False,Sara Grech,W-029ERU,Zebbiegh,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-029AZ5,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-0299XU,St.Julians,Penthouse,,,,2,2,2,,,1300
False,Sara Grech,W-028QL0,Ibrag,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-028HDG,Sliema,Apartment,,,,3,3,3,,,1700
False,Sara Grech,W-028BLC,Ibrag,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-0278UV,M'Scala,Apartment,,,,2,2,2,,,1100
False,Sara Grech,W-0277PB,St.Julians,Townhouse,,,,3,2,3,,,1000
False,Sara Grech,W-026Z71,Sliema,Maisonette,,,,2,2,2,,,1100
False,Sara Grech,W-026VS5,Ibrag,Apartment,,,,3,2,3,,,1800
False,Sara Grech,W-026QL0,Sliema,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-026OWE,Gzira,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-026MH5,Swieqi,Apartment,,,,3,2,3,,,1450
False,Sara Grech,W-026I5W,Sliema,Apartment,,,,1,1,1,,,1200
False,Sara Grech,W-025AVP,Bugibba,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-0258XP,Sliema,Maisonette,,,,2,2,2,,,1300
False,Sara Grech,W-02538L,Sliema,Apartment,,,,3,2,3,,,1050
False,Sara Grech,W-01GZMB,Zabbar,Residential Garage,,,,,,,,,3194
False,Sara Grech,W-024U6U,Sliema,Apartment,,,,1,1,1,,,1200
False,Sara Grech,W-024OAJ,Sliema,Apartment,,,,3,3,3,,,1300
False,Sara Grech,W-02488O,Ibrag,Apartment,,,,3,2,3,,,1250
False,Sara Grech,W-0241TI,Swieqi,Penthouse,,,,3,2,3,,,2000
False,Sara Grech,W-023XL2,Gzira,Apartment,,,,3,2,3,,,2500
False,Sara Grech,W-023Q1H,St.Julians,Apartment,,,,3,2,3,,,2200
False,Sara Grech,W-023PLF,Sliema,Apartment,,,,2,1,2,,,1200
False,Sara Grech,W-023NGQ,Sliema,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-023NGC,Sliema,Maisonette,,,,3,3,3,,,1200
False,Sara Grech,W-023MHC,Sliema,Apartment,,,,2,1,2,,,1100
False,Sara Grech,W-023EHW,Sliema,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-023BLE,St.Julians,Apartment,,,,2,2,2,,,1100
False,Sara Grech,W-0236WJ,Sliema,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-022VVP,Sliema,Apartment,,,,3,2,3,,,4000
False,Sara Grech,W-022RLH,Sliema,Apartment,,,,2,1,2,,,1000
False,Sara Grech,W-022PQF,Sliema,Apartment,,,,2,1,2,,,1200
False,Sara Grech,W-022HWH,Gzira,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-0229Q7,Sliema,Apartment,,,,2,1,2,,,1200
False,Sara Grech,W-0224R9,Sliema,Apartment,,,,2,2,2,,,1100
False,Sara Grech,W-022386,Gzira,Penthouse,,,,2,1,2,,,1190
False,Sara Grech,W-021TZ1,Sliema,Penthouse,,,,2,1,2,,,1300
False,Sara Grech,W-021M3T,Sliema,Apartment,,,,2,1,2,,,1100
False,Sara Grech,W-02124A,Gzira,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-020ZTT,Sliema,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-020UV4,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UUQ,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UUL,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UUJ,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UUF,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UTY,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020UT1,Sliema,Apartment,,,,3,2,3,,,3500
False,Sara Grech,W-020IFX,Sliema,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-01Z4HH,Ibrag,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-01YQ2K,Sliema,Apartment,,,,4,3,4,,,1800
False,Sara Grech,W-01XFUN,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01S3WD,Gharghur,Penthouse,,,,2,2,2,,,1300
False,Sara Grech,W-01RACR,St.Julians,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-01LCHB,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01L2K3,Ta' Xbiex,Apartment,,,,3,2,3,,,3000
False,Sara Grech,W-01JVN4,Swieqi,Maisonette,,,,3,2,3,,,1200
False,Sara Grech,W-01H8HK,Pieta,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-01F1ZQ,Sliema,Apartment,,,,3,3,3,,,2500
False,Sara Grech,W-01EGVM,Naxxar,Penthouse,,,,2,2,2,,,1900
False,Sara Grech,W-01EAGN,St.Venera,Residential Garage,,,,,,,,,1200
False,Sara Grech,W-01DVXM,Sliema,Apartment,,,,2,2,2,,,1050
False,Sara Grech,W-01DVXP,Sliema,Apartment,,,,,,2,,,1200
False,Sara Grech,W-01DVY1,Sliema,Apartment,,,,,,2,,,1250
False,Sara Grech,W-01DVVL,Sliema,Penthouse,,,,3,3,3,,,2500
False,Sara Grech,W-01DVNW,Gzira,Apartment,,,,2,1,2,,,1200
False,Sara Grech,W-01DV9F,Swieqi,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-01DV98,Sliema,Apartment,,,,3,2,3,,,1550
False,Sara Grech,W-01DV0D,Sliema,Apartment,,,,2,2,2,,,1250
False,Sara Grech,W-01DUFJ,Valletta,Townhouse,,,,2,2,2,,,2900
False,Sara Grech,W-01DUER,St.Julians,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DU0M,Sliema,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DTUE,Kappara,Villa,,,,4,3,223,,,1200
False,Sara Grech,W-01DTNP,Sliema,Penthouse,,,,3,1,3,,,1300
False,Sara Grech,W-01DTC9,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01DK0Z,Gharghur,Maisonette,,,,3,2,3,,,1400
False,Sara Grech,W-01DT13,Sliema,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-01DSW1,Msida,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DSNT,Gzira,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DSDK,Swieqi,Apartment,,,,2,2,2,,,1000
False,Sara Grech,W-01DSD2,Sliema,Penthouse,,,,2,1,2,,,1100
False,Sara Grech,W-01DSC8,Sliema,Apartment,,,,3,2,3,,,1800
False,Sara Grech,W-01DS1W,Ibrag,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-01DRQO,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01DRKI,Mellieha,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-01DRJD,M'Scala,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DRGB,St.Julians,Maisonette,,,,3,2,3,,,1400
False,Sara Grech,W-01DRF0,Gharghur,Villa,,,,3,5,3,,,2700
False,Sara Grech,W-01DRBC,Sliema,Apartment,,,,2,1,2,,,1250
False,Sara Grech,W-01DRAZ,Sliema,Apartment,,,,3,2,3,,,2500
False,Sara Grech,W-01DQXJ,Ghadira,Maisonette,,,,3,2,3,,,1500
False,Sara Grech,W-01DQXO,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01DQQG,Ta' Xbiex,Apartment,,,,2,1,2,,,1400
False,Sara Grech,W-01DQQ2,Sliema,Apartment,,,,3,2,3,,,1300
False,Sara Grech,W-01DQPU,Sliema,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01DQNN,Sliema,Apartment,,,,2,1,2,,,1100
False,Sara Grech,W-01DQH0,Swieqi,Maisonette,,,,3,2,3,,,1500
False,Sara Grech,W-01DQCE,Zebbiegh,Terraced House,,,,3,4,191,,,1000
False,Sara Grech,W-01DQC4,Sliema,Apartment,,,,3,3,3,,,2500
False,Sara Grech,W-01DQB8,Sliema,Apartment,,,,3,2,3,,,1800
False,Sara Grech,W-01DQ2F,Msida,Apartment,,,,3,2,3,,,1050
False,Sara Grech,W-01DQ2H,Msida,Apartment,,,,3,2,3,,,1050
False,Sara Grech,W-01DQ2K,Msida,Apartment,,,,3,2,3,,,1050
False,Sara Grech,W-01DQ2M,Msida,Apartment,,,,3,2,3,,,1050
False,Sara Grech,W-01DPZV,St.Julians,Apartment,,,,2,2,2,,,1200
False,Sara Grech,W-01DPM1,Sliema,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-01DPKB,Sliema,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-01DPFR,Madliena,Villa,,,,6,4,383,,,3500
False,Sara Grech,W-01DOR1,St.Julians,Apartment,,,,1,1,1,,,1600
False,Sara Grech,W-01DPCB,Ibrag,Apartment,,,,3,2,3,,,1530
False,Sara Grech,W-01DP5Y,St.Julians,Apartment,,,,2,2,2,,,1300
False,Sara Grech,W-01DP20,St.Julians,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-01DOHZ,Sliema,Penthouse,,,,3,2,3,,,1650
False,Sara Grech,W-01DODP,Sliema,Apartment,,,,3,2,3,,,1100
False,Sara Grech,W-01DOBX,Ta' Xbiex,Apartment,,,,3,3,3,,,4000
False,Sara Grech,W-01DNZ8,Msida,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-01DNV5,Swieqi,Villa,,,,4,3,4,,,6000
False,Sara Grech,W-01DN0J,St.Pauls Bay,Penthouse,,,,2,2,2,,,1000
False,Sara Grech,W-01DN5A,Sliema,Apartment,,,,3,3,3,,,1000
False,Sara Grech,W-01DN26,St.Julians,Apartment,,,,3,2,3,,,1500
False,Sara Grech,W-01DMZZ,Madliena,Bungalow,,,,3,2,3,,,6500
False,Sara Grech,W-01DMQ8,Swieqi,Apartment,,,,3,2,3,,,1200
False,Sara Grech,W-01DLX4,Ta' Xbiex,Apartment,,,,3,2,3,,,1000
False,Sara Grech,W-01DLS2,San Pawl Tat-Targa,House of Character,,,,3,2,3,,,2750
False,Sara Grech,W-01DLNL,Sliema,Apartment,,,,3,1,3,,,1500
False,Sara Grech,W-01DL5D,Sliema,Apartment,,,,2,1,2,,,1600
False,Sara Grech,W-01DKVR,Sliema,Apartment,,,,2,1,2,,,1100
False,Sara Grech,W-01DKVC,Sliema,Apartment,,,,3,2,3,,,1500
