Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,Ben Estate,BSCOMM127744,Bugibba,Commercial,Unclassified,,1,150.00,50.00,,189000
False,Ben Estate,BLAPT127671,Naxxar,Apartment,Unclassified,2,2,1.00,,,850
False,Ben Estate,BLAPT127627,Gozo - Marsalforn,Apartment,Unclassified,2,2,1.00,1.00,1.00,700
False,Ben Estate,BLAPT127595,Marsascala,Apartment,Unclassified,2,2,,,,800
False,Ben Estate,BLAPT127585,Pieta,Apartment,Unclassified,2,1,1.00,,,800
False,Ben Estate,BLCOMM127579,Pieta,Commercial,Unclassified,,1,500.00,586.00,,3300
False,Ben Estate,BLCCF127573,Gozo - Xaghra,Converted Farmhouse,Unclassified,4,5,330.00,230.00,215.00,1600
False,Ben Estate,BLAPT127563,Balzan,Apartment,Unclassified,3,2,90.00,85.00,5.00,850
False,Ben Estate,BLAPT127545,Gudja,Apartment,Unclassified,3,1,1.00,1.00,1.00,750
False,Ben Estate,BLAPT127539,Msida,Apartment,Unclassified,1,1,1.00,,,650
False,Ben Estate,BLAPT127529,Qawra,Apartment,Unclassified,3,2,,1.00,1.00,800
False,Ben Estate,BLAPT127511,Attard,Apartment,Unclassified,2,2,2.00,1.00,1.00,850
False,Ben Estate,BLCOMM127505,Pieta,Commercial,Unclassified,,,60.00,60.00,,1050
False,Ben Estate,BLOFF127483,Zebbug,Offices,Unclassified,,,6066.00,6066.00,,500
False,Ben Estate,BLAPT127463,Bugibba,Apartment,Unclassified,3,2,1.00,1.00,1.00,650
False,Ben Estate,BLCOMM127439,Zebbug,Commercial,Unclassified,,2,160.00,160.00,,2400
False,Ben Estate,BLCOMM127437,Zebbug,Commercial,Unclassified,,1,80.00,80.00,,1350
False,Ben Estate,BLPTH127433,Zebbug,Penthouse,Unclassified,1,2,1.00,1.00,1.00,1000
False,Ben Estate,BLAPT127431,Zebbug,Apartment,Unclassified,3,2,1.00,1.00,1.00,950
False,Ben Estate,BLAPT127429,Zebbug,Apartment,Unclassified,3,2,1.00,1.00,1.00,950
False,Ben Estate,BLTEH127397,Attard,Terraced House,Unclassified,3,2,100.00,250.00,50.00,1500
False,Ben Estate,BSCOMM127393,Paola,Commercial,Unclassified,1,,55.50,42.00,5.50,142500
False,Ben Estate,BLCOMM127389,Gozo - Rabat,Commercial,Unclassified,1,1,40.00,60.00,3.00,600
False,Ben Estate,BLMSN127387,Gozo - Rabat,Maisonette,Unclassified,1,1,40.00,60.00,3.00,400
False,Ben Estate,BLC4C127385,Valletta,Commercial Class 4,Unclassified,,1,200.00,150.00,40.00,3500
False,Ben Estate,BLTWC127383,Gozo - Ghajnsielem,Town House,Unclassified,3,2,120.00,60.00,60.00,600
False,Ben Estate,BLMSN127364,Mosta,Maisonette,Unclassified,3,2,1.00,,,900
False,Ben Estate,BLAPT127336,Zabbar,Apartment,Unclassified,1,1,,,,500
False,Ben Estate,BLAPT127330,Birkirkara,Apartment,Unclassified,2,1,1.00,,,900
False,Ben Estate,BLAPT127324,Birkirkara,Apartment,Unclassified,1,1,1.00,,,600
False,Ben Estate,BLAPT127322,Kappara,Apartment,Unclassified,2,1,1.00,1.00,1.00,950
False,Ben Estate,BLAPT127320,Kappara,Apartment,Unclassified,3,2,,,,1050
False,Ben Estate,BLC4C127316,Ta' Xbiex,Commercial Class 4,Unclassified,,1,46.00,46.00,,1350
False,Ben Estate,BLAPT127310,Kappara,Apartment,Unclassified,2,1,1.00,1.00,1.00,950
False,Ben Estate,BLAPT127308,Kappara,Apartment,Unclassified,2,1,,,,950
False,Ben Estate,BLAPT127304,Kappara,Apartment,Unclassified,1,1,,,,850
False,Ben Estate,BLGFM127288,Gozo - Nadur,Ground Floor Maisonette,Unclassified,1,1,50.00,50.00,,475
False,Ben Estate,BLAPT127286,Xghajra,Apartment,Unclassified,3,2,120.00,110.00,10.00,800
False,Ben Estate,BLAPT127282,Cospicua,Apartment,Unclassified,2,1,100.00,90.00,5.00,800
False,Ben Estate,BLSTR127280,L'Iklin,Warehouse,Unclassified,,1,300.00,600.00,10.00,7500
False,Ben Estate,BLAPT127270,Swieqi,Apartment,Unclassified,3,3,180.00,156.00,18.00,1400
False,Ben Estate,BLAPT127268,Marsascala,Apartment,Unclassified,3,2,,,,600
