Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,QuickLets,71979,Zabbar,Apartments,Furnished,3,2,,,,850
False,QuickLets,71978,Zabbar,Apartments,Furnished,3,2,,,,850
False,QuickLets,71977,Zabbar,Apartments,Furnished,3,2,,,,850
False,QuickLets,71969,Mosta,Terraced Houses,Furnished,3,3,,,,2200
False,QuickLets,71966,Sliema,Apartments,Furnished,3,2,,,,1800
False,QuickLets,71965,St. Julians,Rooms,Furnished,1,1,,,,500
False,QuickLets,71964,Marsaskala,Apartments,Furnished,1,1,55,,,800
False,QuickLets,71962,Marsaskala,Apartments,Furnished,1,1,55,,,800
False,QuickLets,71960,St. Julians,Apartments,Furnished,2,1,77,,,1500
False,QuickLets,71959,Swieqi,Rooms,Furnished,1,,,,,450
False,QuickLets,71956,Marsaskala,Apartments,Furnished,1,1,,,,800
False,QuickLets,71955,Sliema,Apartments,Furnished,2,2,,,,1600
False,QuickLets,71945,Swieqi,Apartments,Furnished,2,2,,,,1500
False,QuickLets,71944,Marsaskala,Penthouses,Furnished,1,1,,,,1500
False,QuickLets,71943,Marsaskala,Penthouses,Furnished,2,2,,,,2000
False,QuickLets,71938,Balzan,Apartments,Furnished,3,2,,,,1500
False,QuickLets,71934,Sliema,Apartments,Furnished,2,2,,,,1500
False,QuickLets,71931,Bahar ic-Caghaq,Apartments,Furnished,2,2,90,,,1700
False,QuickLets,71930,St. Julians,Terraced Houses,Furnished,3,3,200,,,2000
False,QuickLets,71929,Gzira,Apartments,Furnished,2,2,,,,1500
False,QuickLets,71927,Gzira,Penthouses,Furnished,1,1,65,,,1100
False,QuickLets,71924,Gzira,Apartments,Furnished,1,1,65,,,1100
False,QuickLets,71921,Sliema,Apartments,Furnished,3,2,,,,1800
False,QuickLets,71920,Sliema,Apartments,Furnished,2,3,,,,1500
False,QuickLets,71919,St. Julians,Apartments,Furnished,2,2,,,,2150
False,QuickLets,71914,Bahrija,Terraced Houses,Furnished,4,2,,,,1300
False,QuickLets,71913,Sliema,Apartments,Furnished,3,2,,,,1800
False,QuickLets,71912,Marsaskala,Penthouses,Furnished,1,2,,,,1000
False,QuickLets,71910,Tarxien,Maisonettes,Furnished,3,1,160,,,1200
False,QuickLets,71908,Sliema,Apartments,Furnished,3,3,,,,1700
False,QuickLets,71906,Qawra,Apartments,Furnished,2,1,,,,775
False,QuickLets,71905,Paola,Apartments,Furnished,2,1,,,,950
False,QuickLets,71904,St. Julians,Penthouses,Furnished,2,2,,,,1600
False,QuickLets,71901,Gozo San Lawrenz,Townhouses,Furnished,4,5,,,,2000
False,QuickLets,71898,Sliema,Apartments,Furnished,4,4,300,,,4200
False,QuickLets,71894,Sliema,Apartments,Furnished,2,2,,,,1600
False,QuickLets,71892,Birkirkara,Townhouses,Furnished,2,2,,,,750
False,QuickLets,71889,Attard,Townhouses,Furnished,2,4,,,,2600
False,QuickLets,71888,St. Julians,Apartments,Furnished,2,2,,,,3000
False,QuickLets,71886,Gzira,Apartments,Furnished,1,1,55,,,1100
False,QuickLets,71885,Gzira,Apartments,Furnished,1,1,55,,,1000
False,QuickLets,71884,Gzira,Apartments,Furnished,1,1,55,,,1000
False,QuickLets,71883,Gzira,Apartments,Furnished,2,1,90,,,1250
False,QuickLets,71869,Swieqi,Apartments,Furnished,2,2,,,,1600
False,QuickLets,71867,St. Julians,Penthouses,Furnished,3,3,,,,3750
False,QuickLets,71861,Bugibba,Apartments,Furnished,2,1,,,,600
False,QuickLets,71860,Gzira,Apartments,Furnished,2,2,,,,1300
False,QuickLets,71858,Qawra,Apartments,Furnished,3,2,,,,700
