Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Zanzi,62871,Birzebbuga,Garage/Parking Space,Unclassified,1,,90,,,190000
True,Zanzi,62855,Kalkara,Maisonette,Finished,3,3,160,,,325000
True,Zanzi,62854,Kalkara,Apartment,Finished,3,2,160,,,325000
True,Zanzi,62853,Kalkara,Apartment,Finished,3,2,160,,,325000
True,Zanzi,62852,Kalkara,Apartment,Finished,3,2,160,,,290000
True,Zanzi,62850,Kalkara,Apartment,Finished,3,2,160,,,290000
True,Zanzi,62848,Kalkara,Maisonette,Finished,2,3,130,,,236000
True,Zanzi,62834,St. Julians,Apartment,Unclassified,3,2,160,,,493000
True,Zanzi,62828,St. Julians,Apartment,Plan,1,,55,,,585000
True,Zanzi,62734,Dingli,Field,Unclassified,0,,100,,,19000
True,Zanzi,62726,Zabbar,Maisonette,Furnished,2,1,140,,,280000
True,Zanzi,62690,Marsaskala,Garage/Parking Space,Unclassified,0,,14,,,38000
True,Zanzi,62590,Swieqi,Apartment,Finished,3,2,115,,,365000
True,Zanzi,62589,Swieqi,Apartment,Finished,3,2,121,,,365000
True,Zanzi,62549,Ghaxaq,House of Character,Shell,3,2,134,,,219000
True,Zanzi,62544,Sliema,Townhouses,Plan,4,2,110,,,598000
True,Zanzi,62531,Birkirkara,Maisonette,Unclassified,2,2,195,,,360000
True,Zanzi,62527,Pieta,Garage/Parking Space,Unclassified,0,0,88,,,191000
True,Zanzi,62491,Birzebbuga,Penthouses,Unclassified,2,2,128,,,372000
True,Zanzi,62489,Birzebbuga,Apartment,Shell,2,2,128,,,191000
True,Zanzi,62471,Bugibba,Apartment,Finished,2,2,120,,,228000
True,Zanzi,62391,Fgura,Penthouses,Finished,3,2,140,,,230000
True,Zanzi,62389,Fgura,Maisonette,Finished,3,2,140,,,200000
True,Zanzi,62375,Gozo,Qala,Unclassified,0,0,154,,,297000
True,Zanzi,62283,St. Julians,Apartment,Furnished,3,3,183,,,320000
True,Zanzi,62282,Gzira,Block,Furnished,13,6,125,,,1270000
True,Zanzi,62202,St. Julians,Townhouses,Furnished,3,2,200,,,875000
True,Zanzi,62173,St. Paul's Bay,Duplex Penthouse,Unclassified,3,3,360,,,460000
True,Zanzi,62141,Qawra,Garage/Parking Space,Unclassified,0,0,99,,,148000
True,Zanzi,62124,Naxxar,Field,Unclassified,0,0,2400,,,180000
True,Zanzi,62115,St. Julians,Block,Unclassified,4,,185,,,1170000
True,Zanzi,62105,Qawra,Maisonette,Furnished,3,2,290,,,350000
True,Zanzi,62071,Mellieha,Maisonette,Finished,3,3,340,,,950000
True,Zanzi,62003,Attard,Land,Unclassified,0,,4318,,,550000
True,Zanzi,61997,Hamrun,Duplex Penthouse,Unclassified,4,3,250,,,633000
True,Zanzi,61996,Hamrun,Garage/Parking Space,Finished,0,,87,,,225000
True,Zanzi,61990,Valletta,Maisonette,Furnished,3,3,200,,,975000
True,Zanzi,61972,Valletta,Duplex Maisonette,Furnished,1,1,70,,,395000
True,Zanzi,61965,Zebbug,Apartment,Furnished,2,,120,,,302000
True,Zanzi,61868,Zurrieq,Field,Unclassified,0,,766,,,73000
True,Zanzi,61857,Ghaxaq,Garage/Parking Space,Finished,0,,55,,,172000
True,Zanzi,61779,Gozo,Xewkija,Unclassified,3,3,376,,,680000
True,Zanzi,61775,Kalkara,Duplex Penthouse,Finished,2,2,125,,,750000
True,Zanzi,61767,Birkirkara,House of Character,Unclassified,3,2,150,,,535000
True,Zanzi,61695,Attard,Garage/Parking Space,Unclassified,0,,80,,,107000
True,Zanzi,61618,Zurrieq,Field,Unclassified,0,,1000,,,90000
True,Zanzi,61615,Zurrieq,Field,Unclassified,0,,500,,,45000
True,Zanzi,61596,Gozo,Gharb,Finished,0,,57,,,59000
True,Zanzi,61547,Msida,Apartment,Unclassified,3,2,120,,,361000
True,Zanzi,61541,Marsaskala,Apartment,Plan,2,2,145,,,280000
True,Zanzi,61540,Marsaskala,Apartment,Plan,2,2,145,,,280000
True,Zanzi,61539,Marsaskala,Apartment,Plan,2,2,111,,,275000
True,Zanzi,61538,Marsaskala,Apartment,Plan,2,2,111,,,275000
True,Zanzi,61537,Marsaskala,Apartment,Plan,2,2,111,,,275000
True,Zanzi,61535,Marsaskala,Apartment,Plan,2,1,90,,,265000
True,Zanzi,61534,Marsaskala,Apartment,Plan,2,1,90,,,265000
True,Zanzi,61533,Marsaskala,Apartment,Plan,2,1,90,,,265000
True,Zanzi,61526,Marsaskala,Penthouses,Plan,3,3,186,,,350000
True,Zanzi,61506,Birkirkara,Ground Floor Maisonette,Furnished,3,1,145,,,280000
True,Zanzi,61505,Gharghur,Maisonette,Furnished,2,1,55,,,250000
True,Zanzi,61497,Ta' Xbiex,Penthouses,Furnished,1,1,70,,,235000
True,Zanzi,61457,San Gwann,Apartment,Unclassified,3,2,141,,,230000
True,Zanzi,61456,Marsa,Townhouses,Furnished,3,1,145,,,234000
True,Zanzi,61369,Dingli,Penthouses,Plan,1,1,100,,,375000
True,Zanzi,61368,Dingli,Apartment,Plan,2,2,116,,,355000
True,Zanzi,61367,Dingli,Apartment,Plan,2,2,116,,,345000
True,Zanzi,61366,Dingli,Apartment,Plan,3,2,116,,,335000
True,Zanzi,61365,Dingli,Maisonette,Plan,2,2,123,,,300000
True,Zanzi,61321,St. Julians,Apartment,Furnished,3,2,122,,,495000
True,Zanzi,61312,Gzira,Apartment,Finished,2,1,90,,,250000
True,Zanzi,61264,Qawra,Apartment,Shell,3,1,120,,,314000
True,Zanzi,61228,Mgarr,Terraced Houses,Furnished,6,2,200,,,770000
True,Zanzi,61217,Balzan,Maisonette,Finished,3,1,140,,,390000
True,Zanzi,61202,Paola,Townhouses,Furnished,4,2,95,,,300000
True,Zanzi,61015,Mosta,Apartment,Plan,3,,,,,371000
True,Zanzi,61014,Pieta,Garage/Parking Space,Unclassified,0,,,,,59000
True,Zanzi,61007,Gwardamangia,Maisonette,Finished,2,,107,,,234000
True,Zanzi,60975,Zebbug,House of Character,Furnished,2,3,208,,,550000
True,Zanzi,60965,Sliema,Apartment,Furnished,3,2,129,,,495000
True,Zanzi,60955,Marsaskala,Apartment,Finished,4,2,0,,,260000
